"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.670754177351138,0.152773414461082,0.151991226904261,0.0910057622185553,0.170643863180308,2.09172934034133,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.019799673501547,0.150780099451669,0.150469892992822,0.0271128616287458,0.178427353275571,2.00048237453911,80.0190075698626,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.765032261581413,0.145943324401305,0.145119776617888,0.113521879813272,0.17053361198496,2.09308165826525,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0953296384929131,0.157390887244958,0.156641167669832,0.0788046784213995,0.178540761768036,1.99921167485096,79.9691665827551,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.425461828037575,0.158928768378435,0.158930279378649,0,0.170312894419671,2.09579419444248,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.236829162768078,0.142955666412832,0.142500829641123,0.0605601778232952,0.178555238578369,1.99904958378904,79.9628034753634,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.548124264821422,0.13321738066509,0.133216967480541,4e-14,0.170273538576758,2.09627860175429,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0863750675705947,0.155855680663492,0.155476998585245,0.0517629222490849,0.178792425139711,1.99639763868365,79.8585253777896,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.105158179335866,0.171339259321339,0.170376749641223,0.16898283172306,0.170406415791096,2.09464399392698,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.018782144180134,0.167697632098824,0.16708600942136,0.0398835650659948,0.178191960692783,2.00312502301288,80.1224217107418,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.519803149955399,0.170445387987388,0.170093387275995,0.0219685324225678,0.170537683671588,2.0930316847203,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00184620288599202,0.174411248716673,0.173803706422731,0.0467721941912658,0.178578264672819,1.9987918239513,79.9526822583947,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.484365096730741,0.203205285531741,0.201955822980216,0.218914561339141,0.171294199299597,2.08378787386224,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.137398620426758,0.173019681753819,0.172614165381945,0.0398700950913079,0.178574397332638,1.99883511127607,79.954382196191,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.259851883817654,0.172575619459385,0.171748996163506,0.152282541192032,0.171440258166774,2.08201258665988,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.10218214762879,0.223092788919213,0.221848936271882,0.106017718632061,0.178981541013758,1.99428820056926,79.7753476254158,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.83124088145694,0.228371708543717,0.227089288305722,0.283992998059334,0.170511262836378,2.09335600139189,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,7.08727666824413e-05,0.145780359312537,0.145577935936611,0.0022878804209722,0.178540843021756,1.99921076501217,79.9691308691713,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.443210485291995,0.2032523273454,0.202013062441196,0.206318176408032,0.170361874736973,2.09519163788573,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00522776327509385,0.139611565178384,0.139253378899898,0.0307685523035473,0.178048282157339,2.00474147258561,80.1855185021938,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.181315445381462,0.163728471911548,0.162809316742642,0.103655925617713,0.170743479843911,2.09050896520175,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0399165727613436,0.197380962471272,0.196575165614448,0.13835967828177,0.178477154931123,1.99992416677188,79.9971220328631,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.679891609603754,0.144711268369824,0.144539289941599,0.0123520484192031,0.170968807909083,2.08775378227621,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,3.26189167172408e-05,0.143537880573239,0.143538477401278,6.2598853286257e-14,0.17821530446398,2.00286264098931,80.1121684278715,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.0427058652539795,0.207166957753558,0.20584203884673,0.195079035048358,0.170209771657878,2.09706394578153,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.24802087797294,0.133995910027267,0.133997569761219,4e-14,0.179121322400986,1.99273191253235,79.7138497592858,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.858987045107803,0.138641020268568,0.138182368163179,0.0578941642468849,0.170557095083521,2.09279347299301,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0284226951019317,0.199799429726642,0.19892453173167,0.0888138852410049,0.178515590880385,1.99949356581751,79.9802297081649,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.443627023424121,0.15321206608228,0.152823837009872,0.0265579467651216,0.169713031198305,2.10320193354137,5.00000000000001,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000585607130730271,0.167612933433462,0.167106091547505,0.0543984824346448,0.178282566806139,2.00210700214773,80.0826220046425,2000,3.1965434273084
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.598047793435174,0.13075135358366,0.130464561706155,0.0240849336853639,0.170528063589509,2.09314975992844,5.00000000000001,2000,3.1965434273084
