"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.259349823796342,0.167660627473183,0.166131149704611,0.243579795700693,0.16518235037614,2.16088931142246,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000660068051273351,0.170567637502461,0.169606663876975,0.0706425803014144,0.17679262087986,2.01898005463702,80.7360700763644,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.330009628802453,0.156177542473662,0.153660878600487,0.0426466299318742,0.16527832464227,2.15963452035231,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0411619240513822,0.171498674961558,0.170555704415198,0.0659373743434588,0.176958364241242,2.01708903048423,80.6634944508346,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.873102590004642,0.179220937652695,0.177347889990308,0.166963793177713,0.165493671996333,2.15682431272267,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,4.23679758251105e-05,0.201581528571042,0.198119459117245,0.331651448597294,0.17683207700004,2.01852956442604,80.7187958321567,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.248863628890593,0.161238977085627,0.159996354677543,0.00361438159365428,0.165429217746636,2.15766465093317,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0333015628628175,0.170118306679423,0.167541275202506,0.0693978330683094,0.176841304222298,2.01842424162825,80.7147558190525,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.767831960871777,0.167435236667955,0.165326015761504,0.19131629269342,0.165155637384836,2.16123882306069,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,9.31813699449291e-05,0.186133912342197,0.185071420227102,0.131473743188119,0.17685821627842,2.01823122993351,80.7073508590213,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.821297426098829,0.16958214165086,0.168403950275928,0.0754814564783612,0.165285517551242,2.15954053719669,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000355186173255853,0.189548561748536,0.185854106845962,0.199277650483322,0.176760355026742,2.01934859946078,80.7501950529374,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.0275987976098406,0.183433587571372,0.179495385238139,0.170228513729337,0.165175897417333,2.16097373130413,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00132592691691787,0.173783203842054,0.173783105448845,0,0.176877058343968,2.01801623514853,80.6991004661022,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.247589303218442,0.166633402718997,0.165234673995412,0.0746900268302532,0.165561891737807,2.15593559373381,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000259154984287631,0.184195759486986,0.183012704867737,0.19179758458484,0.176681433673437,2.02025061684286,80.7847393635086,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.784638537560945,0.170563388821242,0.169033241059608,0.116638564547287,0.165404151610879,2.15799163374787,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00409818772263792,0.177320968052459,0.177320504987498,7.0069204152247e-16,0.176826363642746,2.01859478422908,80.721297299673,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.987043257382561,0.179143416880642,0.174157526679825,0.140621830029455,0.165202455903566,2.16062632611103,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.046633250364841,0.1796481471904,0.178060645124051,0.16243107145014,0.176681926055406,2.02024498675382,80.7845238672253,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.243173163358495,0.169261019243527,0.168129544551311,0.0656794039551828,0.165238954073164,2.16014908449129,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0107305774163531,0.167377994883564,0.166080564395178,0.0617506864715705,0.176715775210514,2.01985801741941,80.7697087551914,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.222686252798865,0.16608364749435,0.165159709038276,0.00673141163743411,0.165354932583006,2.15863397473348,5.00000000000001,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000219672720998075,0.173794399631005,0.173794330157804,0,0.176686048662408,2.02019784847554,80.7827195528909,2000,2.29860351880391
20,34,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.824078916070562,0.16742058613288,0.166514463556589,0.0496517316881232,0.165110271866759,2.16183264268068,5.00000000000001,2000,2.29860351880391
