"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.75448333163331,0.123803503968424,0.123565543492466,0.0331820492389265,0.167159464259815,2.13533093650415,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00862686285677984,0.181720132012689,0.1812729487433,0.0860494617718414,0.173147684253613,2.06148165886309,82.3230509654844,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.107447766977397,0.123330022417751,0.123034272427954,0.071919868817074,0.167687179044542,2.12861100888715,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00149166756686745,0.125874779311932,0.1258742758025,0,0.173496607600666,2.0573357617747,82.1719857544011,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.397606119134007,0.171015523596976,0.170597266533964,0.0692582097974126,0.168081323551984,2.12361949454217,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0161459647580249,0.151370232441893,0.150872867687599,0.178436701249356,0.172082944232879,2.07423679874047,82.782720608932,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.297417038791836,0.126052665713635,0.125743939209268,0.0575507702020871,0.165975709672379,2.15056032035055,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000637830298926378,0.222755332231629,0.222263762284737,0.147147450706649,0.171415511567067,2.08231315882862,83.0697957381226,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.872660242821006,0.15514353026808,0.154787272094743,0.125753199590544,0.167399510681879,2.13226892903983,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0828620240266338,0.178443511732797,0.178085932229318,0.11563810785841,0.171261769388794,2.08418245728341,83.1357997780202,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.158905686896908,0.192210161155695,0.191726825193073,0.0887808490473122,0.167250139525422,2.13417325914509,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0180152487103136,0.146767377930619,0.146453497927795,0.0936863669311965,0.171958878358515,2.07573333096102,82.8361481745886,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.366433433627279,0.103301476056338,0.103092654573079,0.0397748973171132,0.1670932644283,2.13617692241931,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00058494035247329,0.154948326213987,0.154581967152784,0.0788691760604518,0.172304193257501,2.07157335300604,82.6873709534335,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.318064012216658,0.167863162646028,0.167446966004492,0.0913389237846552,0.16712937368032,2.13571538924203,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000576582987015664,0.168844616012768,0.168500490610427,0.105287900537573,0.173269299146334,2.06003473853719,82.2704212967127,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.586211170871341,0.183205933813764,0.182764014982144,0.106971990291053,0.168139454326386,2.12288529657389,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,8.92756300999039e-13,0.108101392898412,0.108101932192294,0,0.172030597236868,2.07486796591174,82.8052667809957,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.659006401434172,0.217571328957407,0.217061169241536,0.121751519129929,0.167485402765733,2.13117543062965,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,8.72640907770821e-05,0.196116109208272,0.195593279158786,0.103591391176769,0.172576771282691,2.06830138674197,82.569777240587,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.365006111291185,0.253892034082164,0.253272671537195,0.12149308084971,0.165627597234384,2.15508032069272,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00286308583288322,0.153250406872578,0.152928793892921,0.0615468985811831,0.172049362246888,2.07464166505446,82.7971851671427,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.074907426958127,0.110605115073285,0.110442472927266,0.0177577511210208,0.166905321387737,2.13858235552738,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,7.5264721207622e-05,0.157424961604941,0.157183387659226,0.0619131857872605,0.171779313939998,2.0779031373249,82.913423913786,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.0549232677903439,0.135757969680712,0.135419809928832,0.0797748754304088,0.167400043777583,2.13226213869868,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00574082281164995,0.2041962671218,0.204124503377354,0.187224884703235,0.171789577169791,2.07777899709628,82.9090087819714,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.77916192335518,0.153043546034883,0.15267080979736,0.0994492806735861,0.167456507668547,2.13154317101816,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.226154023005968,0.18474917005422,0.184309941660254,0.0870951679544918,0.172804658504233,2.06557380138393,82.4713615335579,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.968284377026676,0.129820743604802,0.129512121934831,0.0651286492056252,0.167128670964226,2.13572436915893,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.012657946132336,0.208492023125188,0.208151529615912,0.20518655746261,0.171873502182991,2.07676442749978,82.8728975669584,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.933557294279533,0.170373117820836,0.169953417598031,0.0713147835733076,0.16753234147545,2.13057832427984,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00110592925437215,0.154980683669186,0.154700655346135,0.0375132361407764,0.171725713421771,2.07855171046382,82.9364789915181,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.257700173612971,0.159254386514852,0.158867281793289,0.0992490402483757,0.16814352836113,2.12283386011041,5.00000000000001,2000,5.80940822760264
50,32,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,3.0400954781909e-05,0.188918775609522,0.188653905062869,0.114705811692917,0.172896645421626,2.06447484561083,82.4316100410647,2000,5.80940822760264
