"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.56249954333319,0.145481286884325,0.145041725793452,0.0673819534186587,0.144547644874644,2.46936417174415,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,9.31278925315868e-05,0.15340355160616,0.152880050938406,0.151595676454552,0.155532656763568,2.29495710284203,89.5223513369986,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.197671603259823,0.143575420755271,0.143485579112073,0.00635204197901653,0.144237835049596,2.47466814265971,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0353683748016178,0.158477858163885,0.157888852388081,0.109232312293428,0.155518784783819,2.29516180864975,89.5275564946204,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.626202629156065,0.147754583817155,0.147450888180799,0.0300051889157706,0.14443739491334,2.47124905276504,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0502812052997046,0.152800909649805,0.152164212994022,0.0404252974704138,0.155622129397987,2.29363765130474,89.4887560191521,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.00170155228524929,0.146839968414626,0.146388773744302,0.0415743203656165,0.144440983468199,2.47118765597457,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00205377770112459,0.160690417463091,0.160104427350132,0.160729260376119,0.155706448763453,2.29239558282972,89.4570598262937,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.781331760088083,0.140712830164151,0.140411634765676,0.0375720489608092,0.144574878217865,2.4688990214853,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.001508666647781,0.155077882617464,0.154697654308724,0.0965040830880882,0.155607526521543,2.293852896081,89.4942418057259,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.766490123405872,0.154007516101477,0.153685382805519,0.0162839371061032,0.144453722753101,2.47096972345616,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,5.28660033968351e-05,0.156464389746272,0.155455880365114,0.0493377624864457,0.155343725673116,2.29774825997504,89.5931622431064,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.795865137399004,0.148317424094727,0.147852206436258,0.112224273364821,0.144501818100266,2.47014729680265,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,1.02303025213635e-05,0.170194716732342,0.170037971463034,0.0181334188012631,0.15551117530757,2.29527411555784,89.5304113832455,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.827503308520814,0.144173589548674,0.143877554734191,0.00324281270526276,0.144376181336998,2.47229682942149,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0183112297634244,0.151614458992677,0.151185183618292,0.0687912660395598,0.155438653596,2.29634500239024,89.5576054664665,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.384064488067827,0.139951398304723,0.139451653764571,0.10577650836513,0.144468749966472,2.47071270047177,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000100460200409248,0.151834193924432,0.151834435197826,4e-14,0.155448482992057,2.29619979875699,89.553921170046,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.991964647485767,0.143822583573202,0.143822506789291,0,0.144631544249872,2.46793171721085,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0552882385600492,0.152989711858512,0.152767269982227,0.0206429860746707,0.155449701188974,2.29618180436077,89.553464527117,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.0501152354533263,0.140281701769546,0.140033314196637,0.0260969741089668,0.144655900209728,2.46751618735174,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,4.6827178327122e-05,0.170198898112241,0.169834003787584,0.068696444233778,0.155329573358989,2.29795761132042,89.5984594080056,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.821535723499955,0.148539676421514,0.148043517484639,0.0650669824376728,0.144435710920844,2.47127786534079,5.00000000000001,1000,3.34501560131709
100,8,0,1,0,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000235095148820278,0.161979647955519,0.161546191497058,0.156173554238078,0.155442101405853,2.29629406792104,89.5563131977502,1000,3.34501560131709
