"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
50,14,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.531808412359101,0.14862293971693,0.147768564153315,0.0630129890578086,0.159756900348302,2.23427454204006,5.00000000000001,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00573323422101398,0.174420575021932,0.173726731118725,0.243473974356206,0.171313808148389,2.08354936021424,83.1134639675519,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.409678998868224,0.166474361297163,0.165582297024529,0.169766628010043,0.159675322407004,2.23541603037205,5.00000000000001,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0370768039764528,0.171965416313164,0.170986755393093,0.0586777630147399,0.171245616191252,2.08437905332887,83.1427318661639,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.496683693308384,0.15184177004874,0.151641425729931,0.00135662172945985,0.159957498408187,2.23147260313227,5.00000000000001,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000720155002474705,0.177259600175735,0.176388708710612,0.0281246262489568,0.171220489528626,2.0846849366341,83.1535138424277,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.556699539294932,0.173922786818924,0.172878187056009,0.114254934742028,0.159727144563095,2.23469076805817,5.00000000000001,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00588240577161328,0.164325944482133,0.161563118780095,0.00679384168476209,0.171384800331322,2.08268629816297,83.0829843396565,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.588371465700164,0.153906285871977,0.153186379850871,0.0489209423292179,0.159602496829023,2.2364360361218,5.00000000000001,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0598356529414045,0.1722810665874,0.171486000044844,0.116552610629833,0.171541013022202,2.08078971363685,83.015881144604,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.166657260605846,0.16393219599043,0.163932336824303,0,0.159633890323204,2.23599622010564,5.00000000000001,1000,1.36261883974075
50,14,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0113011037480707,0.171077812767345,0.169893185359447,0.303430274500711,0.171231062752521,2.08455621092141,83.1489769741797,1000,1.36261883974075
