"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.635126878843219,0.165992524267744,0.161718332306343,0.128271908796816,0.157923465146985,2.26021367395419,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,7.13279445765815e-05,0.165810310132743,0.165276669868529,0.0717348236811243,0.166602716000859,2.14246672522194,85.1106098554232,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.469308729424203,0.163619907595558,0.162272455110469,0.128127509057445,0.157703645629125,2.26336413428811,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0171081006443549,0.174931501913545,0.172964314801447,0.0613490098649204,0.167063095878247,2.13656267703536,84.9179046473669,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.391516880772196,0.17391978603443,0.169270577209613,0.187043450113368,0.156937775596449,2.27440954866903,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000754748396887355,0.158679280314697,0.158172369823452,0.0368785507031345,0.167101306767092,2.13607411138292,84.9018840566317,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.399089564529607,0.154720976749982,0.153221639845973,0.0518622969315309,0.155700020003656,2.29249023445893,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,3.88723688748877e-06,0.153225472670844,0.150152952326446,0.0563951170031641,0.166442992991648,2.14452269181048,85.1773276802872,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.869530098151159,0.165982832443966,0.164470653857609,0.157581311021683,0.157095789325764,2.27212184932129,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00325396472911733,0.158940008102628,0.158019297129858,0.105821213675269,0.166093312202346,2.14903761404067,85.3231378098183,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.827742787249119,0.164512912513856,0.163441615984946,0.0750338412120175,0.156391805470187,2.28234960450972,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.389000824422315,0.187321822078296,0.186259316394076,0.189656418397811,0.167312441646068,2.1333785572176,84.8132903948659,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.171423144673965,0.151405794433396,0.15095685046795,0.0373825093295911,0.156605171818796,2.2792400226504,5.00000000000001,200,0.392889142036438
20,42,0,1,0.5,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,4.57796076177235e-05,0.162717249043306,0.160917765230073,0.0851051730316183,0.165963088947712,2.15072386050791,85.377347762289,200,0.392889142036438
