"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.0241772567203857,0.13968160522632,0.139366998733995,0.201703715143464,0.175176256540541,2.03760933366466,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.00923095161425138,0.19356371199147,0.193213910875554,0.328758759178808,0.177924212852898,2.00613940980899,80.2399882216851,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.635187901354526,0.177157398608167,0.176807005284286,0.218268758245809,0.175258447063414,2.03665376102693,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.0497235532011039,0.195544883062663,0.19510920985763,0.268837196007832,0.177747233069193,2.008136887422,80.3176614045828,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.505458048567126,0.119485247953022,0.119216076100744,0.149094116491932,0.174514197896125,2.04533946043692,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.00290024688548127,0.147975547572832,0.147572740216275,0.238459185496947,0.177875265956147,2.00669145001554,80.2614731598841,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.721675555730072,0.223000316396619,0.222732445148277,0.495180676407018,0.174420487514076,2.04643835394988,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.170910802955995,0.173418673287476,0.173077185345593,0.249581387170221,0.17781145984551,2.00741153395606,80.2894769768172,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.687053434390828,0.161648713830124,0.161351042289703,0.237783811044064,0.175291239898311,2.03627275139652,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.000725230582419564,0.182633139379782,0.181597944281902,0.331108612180587,0.178175833082809,2.00330633614913,80.1295051466218,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.905736374227499,0.159971415164441,0.159657843611454,0.203264210352623,0.174285781370645,2.04802005393861,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.0200852428037833,0.141656297012732,0.141313210054636,0.137390736373442,0.177665733432591,2.00905806914574,80.3534197662171,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.816988414395467,0.172810579822882,0.172566755932959,0.409323380579243,0.17503184713329,2.0392904560484,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,1.8129939389478e-05,0.154404793125774,0.15412402182501,0.190346736608982,0.177615389925602,2.00962751883694,80.3755049181662,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.210235171540736,0.15525340636507,0.154933590608413,0.224967054010439,0.174976597949944,2.03993436576903,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.000890678025811416,0.153196889510605,0.152935728880334,0.210561662783465,0.178535748261327,1.99926781521076,79.9713701666505,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.510626471693136,0.150454900885528,0.150188565374597,0.268451759349772,0.174627078078116,2.04401733850102,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.236152956118943,0.179178702114559,0.178892954563959,0.357821120398297,0.177847968035646,2.00699945749113,80.273454408245,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.466167596480424,0.147153636431744,0.14688562912313,0.224140460333892,0.175162718929451,2.0377668121674,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,1.35302761630363e-05,0.145732722317724,0.145429580290991,0.164101914920946,0.177465300763187,2.01132713735262,80.4413322168328,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.93124876089023,0.148755028105001,0.14847249013865,0.233319515518257,0.17512075922067,2.03825507011228,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.0258644064382824,0.146801231560031,0.14664945034763,0.29532921978717,0.177529799088608,2.01059640238361,80.4130468347813,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.224729125234727,0.195582073775652,0.19517059421755,0.194187173936629,0.174394375123632,2.04674477092738,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.00432606293131988,0.135035345817077,0.134731267750114,0.159698767913357,0.177330608079955,2.01285485471579,80.5003871166313,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.763801193053797,0.199940343431922,0.199616716856585,0.324029714580222,0.175134899619196,2.03809050131958,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.00128627892923197,0.20688162441696,0.206590467254648,0.369533850944207,0.177367360542404,2.01243776911314,80.4842751711313,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.256831285544854,0.175655628921633,0.175131681015391,0.25362272547127,0.175224466118948,2.03704872538255,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.0110767967917415,0.162732564772873,0.162574027211237,0.225099534258495,0.17751997183392,2.01070770615816,80.4173567970912,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0,0.5,0.3,0.083568529212546,0.366994175354022,0.149734142257465,0.149486026641394,0.311785578341901,0.175105304685441,2.0384349634904,5.00000000000001,2000,10.170704917113
50,56,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.3,0.083568529212546,0.000242339755684945,0.194283916530163,0.193712589912549,0.30737700899251,0.177594702812365,2.00986161023374,80.3845793935007,2000,10.170704917113
