"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.504037427283117,0.174556357063949,0.173755351290374,0.0807036643176749,0.169897309335732,2.10092070768523,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00630180936152964,0.21005824874489,0.209658653952243,0.0323151001304011,0.179224385727644,1.99158598822519,79.6684963981397,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.180626050934696,0.168375613607441,0.167738722114761,0.0512592990724887,0.170530961438818,2.09311419082982,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,8.41846317857057e-05,0.171620451110383,0.171622274815187,0,0.178721416707105,1.99719083442813,79.8897489543397,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.671621938528301,0.198433396345294,0.197227640444487,0.198342668409703,0.171070973730044,2.08650694843595,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,2.243879160746e-05,0.143208886886838,0.143019623763454,0.0208215532057348,0.178791696791361,1.99640577146024,79.8588456659949,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.800725522309553,0.153325553690432,0.152586465774427,0.100735645742429,0.169815493472609,2.10193291592099,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000279875075715913,0.184723685142656,0.183373991726637,0.0772850030823046,0.17852239261064,1.99941738480917,79.9772402616458,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.473025609283896,0.196398967868244,0.195382693324455,0.0830210658571514,0.171523354855081,2.08100392896944,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0288418463520349,0.202118851588069,0.200889586853696,0.119466528197097,0.178078756444695,2.00439840489506,80.1721372521009,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.696813954108287,0.182456031263786,0.181351912608596,0.190394802991687,0.170675774318615,2.0913382510696,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,3.84960611809344e-07,0.168856406886099,0.168164439545004,0.0266408326365396,0.179173989309787,1.99214616328211,79.6906745458711,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.364496290448697,0.153199134035332,0.15241584664525,0.106279393321904,0.170598750416133,2.09228247271902,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00105660281873458,0.152970259741192,0.152574625824043,0.0613820240578411,0.178034521737263,2.00489642053917,80.1915604119558,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.117524553898706,0.154510710135063,0.153839537648431,0.0861054165899941,0.170382932397752,2.09493269273109,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,7.05696335436817e-07,0.208852719206147,0.208007415730264,0.123997127156157,0.178716855763972,1.99724180373253,79.8917543310742,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.209165210843327,0.168499660667642,0.16755983127305,0.121781459671229,0.16960563162654,2.10453374655272,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.330675210389826,0.171648103972957,0.170963124891069,0.132960056109603,0.179048601536259,1.99354126366163,79.7458457926748,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.440354546324416,0.168267164904478,0.167304781059654,0.132542392786601,0.170999506358523,2.08737898117126,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0142168334440716,0.180399202153248,0.179364835419511,0.0807815840205696,0.178776739487497,1.99657280016791,79.8654229811453,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.625695668008993,0.138236672069019,0.137554453690983,0.0841085070457603,0.170917142391402,2.0883848768431,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00991609976259042,0.175840042010852,0.174981309913151,0.158951528806564,0.178686401761207,1.99758219901059,79.9051440375515,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.402560790645971,0.232768931813139,0.231471594814433,0.134317184162017,0.170558872721819,2.0927716609948,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0316930254475319,0.160100980339717,0.15916203818477,0.0634742410112012,0.178133170816828,2.00378612094925,80.1482417557887,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.861253586695161,0.172634674413846,0.171626455701887,0.137134158695813,0.17113925217791,2.08567450670159,5.00000000000001,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00645306557545365,0.170923469960808,0.170750614137902,0.0127817161730416,0.179169479356086,1.99219630846863,79.6926591624015,2000,3.27401323318481
20,48,0,1,1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.485244076540495,0.152347328703597,0.152068921139502,0.0212716783942699,0.171150997281992,2.08553137891063,5.00000000000001,2000,3.27401323318481
