"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.142743267315705,0.166643883873157,0.166644009761115,0,0.165499239860326,2.15675175103332,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0835371582598309,0.171628832569431,0.170474737917799,0.151208540014019,0.177487052165446,2.01108064508681,80.4317937359255,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.516417633349701,0.166354854126821,0.164791860318426,0.13222561103592,0.165372534558303,2.15840421335261,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.108616868571487,0.176003590483298,0.175096755294926,0.0104102724814711,0.177517759064851,2.01073276974527,80.4183272428779,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.92727344110782,0.159176112758322,0.159176092958656,0,0.165371452768457,2.15841833271676,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,2.2381264400469e-05,0.179817033832131,0.179094135412596,0.0530291041690174,0.177692731672217,2.00875281731769,80.3415748875793,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.795968936511203,0.171770547817628,0.169937658336441,0.24733630661177,0.16551749611522,2.1565138655491,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0109802458963534,0.178210075959904,0.177276644728931,0.064208075438732,0.177488986254059,2.01105873044153,80.4309455709291,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.772445838126571,0.161058110144862,0.160331040409003,0.0470461384876693,0.165653482936151,2.15474355888442,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.103696137515604,0.166662570098866,0.166211213482717,0.0149672592782423,0.177538395305633,2.01049905148104,80.4092766909675,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.0302228690178376,0.156348421617676,0.155734683272304,0.0223459638479479,0.165509609944726,2.15661661871263,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000442981262134921,0.175638597436526,0.174167143856803,0.0785022095791948,0.177650802445679,2.00922692410908,80.3599700933049,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.895725527971954,0.162980299813628,0.162625597643942,0.0149974105756034,0.165524368959032,2.15642432354952,5.00000000000001,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000873497072683034,0.190567634359384,0.189595991269378,0.121244809188575,0.17775168170341,2.0080866292957,80.3157093555087,1000,1.15137081543605
20,32,0,1,0.1,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.30756767368925,0.169820961631293,0.167744562762492,0.243342622777567,0.165455632037051,2.15732018891634,5.00000000000001,1000,1.15137081543605
