"n","K","mu_x","sigma_x_sq","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","cond_icc","p.val","sd.model","sd.model.approx","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","R","time"
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.0756120187908934,0.175753938175742,0.174199130819561,0.0464880878337847,0.160239171781957,2.22755005155134,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00506744275873832,0.161391096533604,0.161390987319116,0,0.171665650903547,2.07927895583488,82.9623069656194,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.861279422446018,0.162030382148107,0.160469203956178,0.0806974194068705,0.160324845194502,2.2263597069463,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,5.22654534783315e-05,0.169459066354534,0.168386958497387,0.167417457937059,0.171596501658112,2.08011685503129,82.9920337272007,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.731659339205172,0.167202960581367,0.165840936693373,0.11152178923456,0.160861817423288,2.21892790396739,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000768947227142432,0.170831468840322,0.168827802824467,0.0586948509489458,0.171648421548278,2.07948766521601,82.9697146110895,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.225857208619819,0.158016761435679,0.157194623904809,0.0679787574260725,0.160052385210199,2.2301496781486,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.00144049492683526,0.160713014940041,0.160713087573457,0,0.172032593716631,2.0748438865683,82.8044069792442,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.101541480180025,0.168620976419179,0.166427021447933,0.136577370075714,0.160153990098724,2.22873482667159,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000889604355906415,0.171354670889514,0.170602363365317,0.08990207467384,0.172099450130784,2.07403786062182,82.7756103532693,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.626985231842553,0.168044549476168,0.166360137705515,0.0953574029425143,0.160521475462974,2.22363253473691,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000200502286128536,0.169263070073369,0.165906994293728,0.0281867963687164,0.171322796386061,2.08344004938552,83.1096055331551,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.610279445526293,0.14772838316229,0.14736641493906,0.0197297092086643,0.160400594173372,2.22530831137467,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.132399767972559,0.16763825817153,0.164660318938785,0.0601455612436528,0.17114561031059,2.08559702300092,83.1856373340233,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.279833474491524,0.166054663815784,0.164295276117761,0.138504172795209,0.160552858386631,2.22319788604377,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,1.14052900585231e-06,0.164883841965673,0.163459715742454,0.000175105360376875,0.171869248498346,2.07681582646169,82.8747281641161,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.208439454706921,0.158783864336027,0.154581848926649,0.110979898874187,0.160171145423511,2.22849611532495,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.388249599545376,0.167212194597083,0.166169901785565,0.106650527335369,0.171809232452537,2.0775412954717,82.9005527250427,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.573508930688109,0.170025572471668,0.167924921337694,0.195102337634035,0.160955347740386,2.21763849648023,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,5.75026645739388e-05,0.171301780850503,0.170231663790306,0.122826337157849,0.17178086521908,2.07788437267573,82.912756583076,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.14124662039996,0.16985513945481,0.164559614157806,0.172469930384202,0.160153864185377,2.22873657890817,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.000321278692922992,0.188571491483439,0.187664088337653,0.212720708357606,0.171622941502889,2.07979639690207,82.9806685277589,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.644108463181371,0.151328057314376,0.150096516646716,0.0189747313253991,0.160518928583375,2.2236678160859,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,7.56843768714717e-05,0.168772752319037,0.168332596175044,0.0401676018915091,0.171810815968954,2.07752214754595,82.8998714354947,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.259566594762207,0.161204231565579,0.159766202284976,0.0973340125664404,0.160560618663788,2.22309043359426,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0243326294814849,0.169986466294572,0.164101420073074,0.157462366387243,0.171505340142066,2.08122251509936,83.0312091340289,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0,0.5,0.1,0.0294996725701409,0.744841099760982,0.164086842525669,0.162758948541995,0.0828420224276069,0.160538829474161,2.22339216333262,5.00000000000001,200,0.36460394859314
20,36,0,1,0.25,0.1,-0.1,0.2,0.5,0.5,0.1,0.0294996725701409,0.0858303547834302,0.159787015968557,0.15978698071262,0,0.171782253378041,2.07786758145455,82.9121594196154,200,0.36460394859314
