"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.11962686519903,1,1,1e-04,0.1,0.01,0,1,0.1,0.584930339321357,0.513074051896208,0.516966067864271,0.00608802395209581,0.00608802395209581,0.00199600798403194,0.850604348466408,0.850643201040496,0.848337113866928,6.67288990815481,500
20,50,0,0.5,2,0.990365372297693,1,1,1e-04,0.1,0.01,0,1,0.1,0.0839323353293413,0.0519962075848303,0.0578842315369262,0.0360281437125749,0.00808403193612774,0.00598802395209581,0,6.12986582239334e-45,3.95165709992326e-45,6.67288990815481,500
20,50,0,0.5,3,0.947103874280498,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00409201596806387,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.532975165902272,0.533119442645302,0.531289990996743,6.67288990815481,500
20,50,0,0.5,4,2.25286434935251,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.525292647250197,0.525438646112826,0.516937160943673,6.67288990815481,500
20,50,0,0.5,1,0.99088984386136,1,1,1e-04,0.1,0.01,0,1,0.1,0.363373453093812,0.337425349301397,0.331337325349301,0.0100800399201597,0.00808403193612774,0.00798403193612774,0.78478266128984,0.784839630010499,0.793995633295865,6.67288990815481,500
20,50,0,0.5,2,0.932195616544462,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00399201596806387,0.00608802395209581,0.00409201596806387,0.00399201596806387,0,6.90418048951258e-47,3.94353728609976e-47,6.67288990815481,500
20,50,0,0.5,3,1.04098519172174,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0120760479041916,0.00808403193612774,0.00798403193612774,0.030371044395002,0.0306093899889865,0.0307602872267336,6.67288990815481,500
20,50,0,0.5,4,2.40907668472504,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0115853318857981,0.0117422888457601,0.0112630666116387,6.67288990815481,500
20,50,0,0.5,1,0.933645576428995,1,1,1e-04,0.1,0.01,0,1,0.1,0.11387245508982,0.0759483033932136,0.0858283433133733,0.00409201596806387,0.00409201596806387,0.00199600798403194,0.456928853263585,0.457105974791926,0.451747723136374,6.67288990815481,500
20,50,0,0.5,2,1.07858004780593,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,4.18637563084396e-52,5.12699921610497e-52,6.67288990815481,500
20,50,0,0.5,3,0.9852375126295,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.217976581184377,0.218267366767095,0.22283070733447,6.67288990815481,500
20,50,0,0.5,4,2.19556214786138,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.395306541035289,0.39551086399295,0.392027261791745,6.67288990815481,500
20,50,0,0.5,1,0.948082026880315,1,1,1e-04,0.1,0.01,0,1,0.1,0.161776646706587,0.12385249500998,0.139720558882236,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.393926175953704,0.394133402882754,0.392096373607644,6.67288990815481,500
20,50,0,0.5,2,1.02577332662366,1,1,1e-04,0.1,0.01,0,1,0.1,0.217664870259481,0.187724750499002,0.187624750499002,0.0120760479041916,0.00209600798403194,0.00399201596806387,0,3.26251028977255e-57,2.62336840243356e-57,6.67288990815481,500
20,50,0,0.5,3,0.905232485612676,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.911772900951753,0.91179547701784,0.904865157937211,6.67288990815481,500
20,50,0,0.5,4,2.14485576862554,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.205588916251877,0.205885708675272,0.199223341365618,6.67288990815481,500
20,50,0,0.5,1,0.998489951535944,1,1,1e-04,0.1,0.01,0,1,0.1,0.0360281437125749,0.0120760479041916,0.00998003992015968,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.577230750204341,0.577356409664368,0.575319823444726,6.67288990815481,500
