"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,0.943664973680432,1,1,1e-04,0.1,0.01,0,1,0.1,0.13383253493014,0.0879243512974052,0.0878243512974052,0.0120760479041916,0.00608802395209581,0.00598802395209581,0.791229283562362,0.791284546433884,0.799009203457077,6.99927021662394,500
20,50,0,0.5,2,1.03130663766631,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.42302461270326e-64,8.64171614159357e-65,6.99927021662394,500
20,50,0,0.5,3,1.09800454859183,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.606924071752185,0.607039067749206,0.610558992634893,6.99927021662394,500
20,50,0,0.5,4,2.30197129679952,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.283280668219944,0.28354056313109,0.282455040472387,6.99927021662394,500
20,50,0,0.5,1,1.0604886331059,1,1,1e-04,0.1,0.01,0,1,0.1,0.463173852295409,0.373353493013972,0.453093812375249,0.00808403193612774,0.00608802395209581,0.00399201596806387,0.538741414216008,0.538882710991074,0.538744801383274,6.99927021662394,500
20,50,0,0.5,2,1.01728073498596,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00598802395209581,0.00608802395209581,0.00209600798403194,0.00199600798403194,0,4.60020444088746e-49,3.47013353198647e-49,6.99927021662394,500
20,50,0,0.5,3,0.991689038587626,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.664930165593505,0.665024622636448,0.666519914531714,6.99927021662394,500
20,50,0,0.5,4,2.24562329441825,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.784092575041069,0.784149386075318,0.783674196907429,6.99927021662394,500
20,50,0,0.5,1,1.08083451425058,1,1,1e-04,0.1,0.01,0,1,0.1,0.578942315369261,0.501098003992016,0.502994011976048,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.729240767341611,0.729314478993089,0.725323508570508,6.99927021662394,500
20,50,0,0.5,2,1.08962531298565,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00399201596806387,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,9.62555440084479e-45,1.05775027938006e-44,6.99927021662394,500
20,50,0,0.5,3,1.07719894469159,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00405439038833988,0.00414152503133268,0.00404737249360917,6.99927021662394,500
20,50,0,0.5,4,2.02135678724323,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,1.65508357352628e-06,1.90683454735075e-06,1.75671589761775e-06,6.99927021662394,500
20,50,0,0.5,1,1.03898048087395,1,1,1e-04,0.1,0.01,0,1,0.1,0.830439321357285,0.820459281437126,0.820359281437126,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.917657127379783,0.917678105062961,0.91693693317518,6.99927021662394,500
20,50,0,0.5,2,1.02419094916444,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.14429412257341e-47,7.73347272451111e-48,6.99927021662394,500
20,50,0,0.5,3,1.03710676313539,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.186748792275648,0.187055197360242,0.189721938018797,6.99927021662394,500
20,50,0,0.5,4,2.0684158140819,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,3.34241076778152e-05,3.63267675794256e-05,3.51994320275959e-05,6.99927021662394,500
20,50,0,0.5,1,1.01977352678633,1,1,1e-04,0.1,0.01,0,1,0.1,0.259581037924152,0.227644910179641,0.209580838323353,0.0120760479041916,0.00608802395209581,0.00598802395209581,0.975016577906905,0.975022909129788,0.963608666447579,6.99927021662394,500
20,50,0,0.5,2,1.01054065380169,1,1,1e-04,0.1,0.01,0,1,0.1,0.529042115768463,0.48512994011976,0.491017964071856,0.00608802395209581,0.00209600798403194,0.00199600798403194,0,6.5158433545401e-46,6.51324987022604e-46,6.99927021662394,500
20,50,0,0.5,3,0.954687981379934,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.40727300855282,0.407473723834985,0.407871403983764,6.99927021662394,500
20,50,0,0.5,4,1.97081875502602,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0205446903051385,0.0207479037854914,0.0206184205502548,6.99927021662394,500
20,50,0,0.5,1,1.07543011063743,1,1,1e-04,0.1,0.01,0,1,0.1,0.147804590818363,0.127844510978044,0.137724550898204,0.17574870259481,0.0879243512974052,0.127744510978044,0.328742355675819,0.328982282035382,0.325640795367168,6.99927021662394,500
20,50,0,0.5,2,0.919973331534836,1,1,1e-04,0.1,0.01,0,1,0.1,0.0100800399201597,0.00209600798403194,0.00199600798403194,0.0140720558882236,0.00409201596806387,0.00399201596806387,0,1.37350692167965e-45,1.34057879742871e-45,6.99927021662394,500
20,50,0,0.5,3,1.07740083947158,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.719933226144992,0.720010237525189,0.716163991863756,6.99927021662394,500
20,50,0,0.5,4,2.20388079252487,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.66338962231251,0.663483917331095,0.662771109171012,6.99927021662394,500
20,50,0,0.5,1,1.04128505036452,1,1,1e-04,0.1,0.01,0,1,0.1,0.349401397205589,0.325449301397206,0.313373253493014,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.739986999714087,0.740057356576114,0.735553356474718,6.99927021662394,500
20,50,0,0.5,2,0.988689830076917,1,1,1e-04,0.1,0.01,0,1,0.1,0.0180640718562874,0.00608802395209581,0.0179640718562874,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,2.07947965975705e-46,1.91327055643989e-46,6.99927021662394,500
20,50,0,0.5,3,1.01463268060886,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.32622839625829,0.326467845609905,0.32309875994957,6.99927021662394,500
20,50,0,0.5,4,2.34583894001613,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.126400560910571,0.126718064335989,0.125863251236252,6.99927021662394,500
20,50,0,0.5,1,0.976637344213494,1,1,1e-04,0.1,0.01,0,1,0.1,0.415269660678643,0.395309580838323,0.383233532934132,0.00808403193612774,0.00209600798403194,0.00199600798403194,0.0708954707440224,0.0712002180574821,0.0712400977092704,6.99927021662394,500
