"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.04414441745367,1,1,1e-04,0.1,0.01,0,1,0.1,0.293513173652695,0.213672854291417,0.239520958083832,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.758526106813646,0.758590764465523,0.762519880331778,6.99073159694672,500
20,50,0,0.5,2,0.979596730074702,1,1,1e-04,0.1,0.01,0,1,0.1,0.0360281437125749,0.0240520958083832,0.0279441117764471,0.00608802395209581,0.00409201596806387,0.00199600798403194,0,1.69821592229187e-46,1.14559092926894e-46,6.99073159694672,500
20,50,0,0.5,3,0.981170654623833,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00409201596806387,0.00399201596806387,0.76503253176734,0.765095242191453,0.77586777096392,6.99073159694672,500
20,50,0,0.5,4,2.16964988261614,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0274647348868562,0.0276926834185924,0.0273432287878839,6.99073159694672,500
20,50,0,0.5,1,0.996038047240538,1,1,1e-04,0.1,0.01,0,1,0.1,0.0759483033932136,0.0400201596806387,0.0479041916167665,0.0120760479041916,0.00409201596806387,0.00399201596806387,0.433741402719779,0.433929012461641,0.437976896188185,6.99073159694672,500
20,50,0,0.5,2,0.95591588594585,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00399201596806387,0.141816566866267,0.109880439121756,0.093812375249501,0,6.82311493747937e-42,7.27801354644775e-42,6.99073159694672,500
20,50,0,0.5,3,1.12698260438908,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.765973326151288,0.766036009573587,0.767334862164815,6.99073159694672,500
20,50,0,0.5,4,2.17835805382049,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,4.57418547483712e-11,7.40303669196938e-11,7.03308117689782e-11,6.99073159694672,500
20,50,0,0.5,1,0.977205119808756,1,1,1e-04,0.1,0.01,0,1,0.1,0.796507185628742,0.722654890219561,0.746506986027944,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.94200788742478,0.942022591032866,0.931501519528293,6.99073159694672,500
20,50,0,0.5,2,0.878888087365504,1,1,1e-04,0.1,0.01,0,1,0.1,0.030040119760479,0.0200600798403194,0.0179640718562874,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,2.15427499249269e-47,2.13928411077718e-47,6.99073159694672,500
20,50,0,0.5,3,1.09912319412729,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.535999429139067,0.536142906121656,0.539978128277357,6.99073159694672,500
20,50,0,0.5,4,2.12731727744289,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.116682555428742,0.117000187083295,0.119012711006239,6.99073159694672,500
20,50,0,0.5,1,1.03218007368622,1,1,1e-04,0.1,0.01,0,1,0.1,0.992115968063872,0.980139920159681,0.980039920159681,0.0240520958083832,0.0100800399201597,0.00798403193612774,0.209406136550642,0.209704726460177,0.20972794478466,6.99073159694672,500
20,50,0,0.5,2,0.900353496227324,1,1,1e-04,0.1,0.01,0,1,0.1,0.06197624750499,0.0579842315369262,0.0499001996007984,0.00808403193612774,0.00209600798403194,0.00399201596806387,0,1.5182111284712e-44,1.23898029272277e-44,6.99073159694672,500
20,50,0,0.5,3,1.08074353756552,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00409201596806387,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.134443446334713,0.134764762351069,0.131263092475121,6.99073159694672,500
20,50,0,0.5,4,2.21306273413909,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.555021479791892,0.555155526671889,0.540300541363909,6.99073159694672,500
20,50,0,0.5,1,0.975165588898509,1,1,1e-04,0.1,0.01,0,1,0.1,0.295509181636727,0.253593013972056,0.243512974051896,0.0180640718562874,0.00409201596806387,0.00199600798403194,0.145335551604354,0.14565368158312,0.145983533313867,6.99073159694672,500
