"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.06944458142234,1,1,1e-04,0.1,0.01,0,1,0.1,0.333433333333333,0.311477245508982,0.301397205588822,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.519800654892412,0.519950413063785,0.525579937492276,6.93233109315236,500
20,50,0,0.5,2,0.938075928941485,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,1.39908984734779e-46,7.98157172217778e-47,6.93233109315236,500
20,50,0,0.5,3,0.972274459069841,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.755179583797947,0.75524491225841,0.743795126977737,6.93233109315236,500
20,50,0,0.5,4,2.17155481558761,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.080942816074917,0.0812516523540091,0.0774008788728078,6.93233109315236,500
20,50,0,0.5,1,0.979727635989609,1,1,1e-04,0.1,0.01,0,1,0.1,0.63882255489022,0.602894411177645,0.602794411177645,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.202362038180287,0.202661914145886,0.203721570829,6.93233109315236,500
20,50,0,0.5,2,1.00656729841571,1,1,1e-04,0.1,0.01,0,1,0.1,0.0280441117764471,0.0160680638722555,0.0179640718562874,0.0200600798403194,0.00209600798403194,0.00399201596806387,0,9.148567963711e-40,7.17455461416076e-40,6.93233109315236,500
20,50,0,0.5,3,1.04053358954647,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.732571088745869,0.732644029204062,0.739063951912932,6.93233109315236,500
20,50,0,0.5,4,2.25878436871054,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.374273168589784,0.374487689289159,0.373410276492853,6.93233109315236,500
20,50,0,0.5,1,1.06879443442323,1,1,1e-04,0.1,0.01,0,1,0.1,0.513074051896208,0.461177844311377,0.455089820359281,0.00808403193612774,0.00209600798403194,0.00199600798403194,0.101047115859316,0.101365375635468,0.0985766502275134,6.93233109315236,500
20,50,0,0.5,2,0.970259472155127,1,1,1e-04,0.1,0.01,0,1,0.1,0.0140720558882236,0.0100800399201597,0.00998003992015968,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,1.62269874487433e-39,1.19694846022055e-39,6.93233109315236,500
20,50,0,0.5,3,1.0435382329968,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00409201596806387,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.418790779451211,0.418985040326641,0.416077645612422,6.93233109315236,500
20,50,0,0.5,4,2.29178942244837,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00977098829984446,0.00991342242801181,0.00996166431924432,6.93233109315236,500
20,50,0,0.5,1,1.00336459664027,1,1,1e-04,0.1,0.01,0,1,0.1,0.854391417165669,0.834431337325349,0.846307385229541,0.0140720558882236,0.0120760479041916,0.0139720558882236,0.874925627331391,0.874957754337704,0.874810169349216,6.93233109315236,500
