"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.00249540377361,1,1,1e-04,0.1,0.01,0,1,0.1,0.415269660678643,0.363373453093812,0.375249500998004,0.0120760479041916,0.00409201596806387,0.00399201596806387,0.357197146590298,0.357422930883176,0.35742075838754,6.7196572303772,500
20,50,0,0.5,2,0.986852867334014,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,4.93690807409517e-61,2.5821310040209e-61,6.7196572303772,500
20,50,0,0.5,3,1.09513092173769,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00409201596806387,0.00399201596806387,0.525463186997858,0.525610526739104,0.527664524332202,6.7196572303772,500
20,50,0,0.5,4,2.25812321063471,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.021922920025778,0.0221308890596366,0.0211538358556151,6.7196572303772,500
20,50,0,0.5,1,0.992798276992881,1,1,1e-04,0.1,0.01,0,1,0.1,0.221656886227545,0.19570878243513,0.199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.776568592078563,0.776627935046975,0.770908347421961,6.7196572303772,500
20,50,0,0.5,2,0.987228547936257,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.0160680638722555,0.00409201596806387,0.00598802395209581,0,1.51467314891996e-47,1.05896467855056e-47,6.7196572303772,500
20,50,0,0.5,3,0.913240290990089,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00409201596806387,0.00598802395209581,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.973650224903449,0.97365691786058,0.971341498826387,6.7196572303772,500
20,50,0,0.5,4,2.46421490180276,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.1299555655725,0.130272823724819,0.129407478152581,6.7196572303772,500
20,50,0,0.5,1,0.952681132745554,1,1,1e-04,0.1,0.01,0,1,0.1,0.539022155688623,0.455189820359281,0.465069860279441,0.0739522954091816,0.030040119760479,0.0439121756487026,0.944225780237975,0.944239951585296,0.940191547107772,6.7196572303772,500
20,50,0,0.5,2,0.969420717754474,1,1,1e-04,0.1,0.01,0,1,0.1,0.0460081836327345,0.0340321357285429,0.0359281437125748,0.00808403193612774,0.00209600798403194,0.00598802395209581,0,1.73532261920393e-43,1.74898701464017e-43,6.7196572303772,500
20,50,0,0.5,3,1.13776170747428,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.258473368520837,0.258746029110684,0.266015835550839,6.7196572303772,500
