"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.04854284031319,1,1,1e-04,0.1,0.01,0,1,0.1,0.477145908183633,0.435229740518962,0.467065868263473,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.934885953208303,0.9349024583456,0.933577724202071,6.71277749538422,500
20,50,0,0.5,2,1.02388424239754,1,1,1e-04,0.1,0.01,0,1,0.1,0.0380241516966068,0.032036127744511,0.0239520958083832,0.0100800399201597,0.00209600798403194,0.00199600798403194,0,3.83858232881013e-44,2.40126430821043e-44,6.71277749538422,500
20,50,0,0.5,3,0.986252280817175,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.559042811936663,0.559176398302154,0.55637765114226,6.71277749538422,500
20,50,0,0.5,4,2.21688306505809,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.787931400003015,0.78798816187939,0.782629221385781,6.71277749538422,500
20,50,0,0.5,1,0.999876968619933,1,1,1e-04,0.1,0.01,0,1,0.1,0.926247704590818,0.904291616766467,0.910179640718563,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.601552397292064,0.601669592904918,0.604020143549151,6.71277749538422,500
20,50,0,0.5,2,0.98673498056301,1,1,1e-04,0.1,0.01,0,1,0.1,0.487125948103792,0.441217764471058,0.447105788423154,0.00608802395209581,0.00209600798403194,0.00199600798403194,0,2.7738882832968e-40,2.28550263636599e-40,6.71277749538422,500
20,50,0,0.5,3,0.998602688822264,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.546477802412392,0.546616389355232,0.548737838657512,6.71277749538422,500
20,50,0,0.5,4,2.30982188809062,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.603881786372978,0.603997107380548,0.580701295121898,6.71277749538422,500
20,50,0,0.5,1,0.988999602927131,1,1,1e-04,0.1,0.01,0,1,0.1,0.0799403193612774,0.0579842315369262,0.0658682634730539,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.175895899884783,0.176204684724227,0.177920197996949,6.71277749538422,500
20,50,0,0.5,2,1.05071873788688,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,7.28869389906253e-47,4.45172896225265e-47,6.71277749538422,500
20,50,0,0.5,3,1.11908924702817,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0533241512952243,0.0536110206418691,0.0538002459297662,6.71277749538422,500
20,50,0,0.5,4,2.2017619951289,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.745738022511566,0.745806129448504,0.753135279008555,6.71277749538422,500
20,50,0,0.5,1,1.02240865520609,1,1,1e-04,0.1,0.01,0,1,0.1,0.455189820359281,0.351397405189621,0.415169660678643,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.490532316897524,0.490694188751351,0.492299790505079,6.71277749538422,500
20,50,0,0.5,2,1.0445809136057,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.0220560878243513,0.00409201596806387,0.00399201596806387,0,1.81697107434039e-37,1.24898220444636e-37,6.71277749538422,500
20,50,0,0.5,3,1.07203206349884,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.303182947316389,0.303435658366194,0.303464527247134,6.71277749538422,500
20,50,0,0.5,4,2.26663313620566,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.366834143394897,0.367052791224646,0.357498873346199,6.71277749538422,500
20,50,0,0.5,1,0.961851006050359,1,1,1e-04,0.1,0.01,0,1,0.1,0.435229740518962,0.411277644710579,0.413173652694611,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.624927738619641,0.625035864650943,0.627887973571353,6.71277749538422,500
20,50,0,0.5,2,1.0344251660208,1,1,1e-04,0.1,0.01,0,1,0.1,0.163772654690619,0.119860479041916,0.13373253493014,0.0220560878243513,0.00808403193612774,0.00998003992015968,0,1.70907556152778e-43,1.19581796685967e-43,6.71277749538422,500
20,50,0,0.5,3,0.991170084424639,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0764472611973965,0.0767554885434872,0.0776169616542429,6.71277749538422,500
20,50,0,0.5,4,2.36946891453819,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00758859878766138,0.00771213577912965,0.0076655392086484,6.71277749538422,500
20,50,0,0.5,1,1.02354285425311,1,1,1e-04,0.1,0.01,0,1,0.1,0.375349500998004,0.311477245508982,0.321357285429142,0.0160680638722555,0.0120760479041916,0.00798403193612774,0.517937018028313,0.518087469429745,0.519813638954908,6.71277749538422,500
20,50,0,0.5,2,1.04813679351267,1,1,1e-04,0.1,0.01,0,1,0.1,0.0959083832335329,0.0719562874251497,0.0758483033932136,0.191716766467066,0.129840518962076,0.109780439121756,0,7.78237575807814e-42,7.7332012257337e-42,6.71277749538422,500
20,50,0,0.5,3,1.11396718707919,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.0100800399201597,0.00209600798403194,0.00199600798403194,0.408754941124826,0.40895430557647,0.405545260511697,6.71277749538422,500
20,50,0,0.5,4,2.09087295385472,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0943816570167564,0.0946974680000138,0.0908491324535182,6.71277749538422,500
20,50,0,0.5,1,0.958228836844371,1,1,1e-04,0.1,0.01,0,1,0.1,0.792515169660679,0.738622954091816,0.75249500998004,0.0280441117764471,0.0100800399201597,0.00399201596806387,0.8324944762394,0.832538049883264,0.827586210484824,6.71277749538422,500
20,50,0,0.5,2,0.982590756928616,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00409201596806387,0.00399201596806387,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.96262132383073e-52,1.23471270741772e-52,6.71277749538422,500
20,50,0,0.5,3,1.01429952173024,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0823998454796837,0.0827116940359829,0.0822770087117524,6.71277749538422,500
20,50,0,0.5,4,2.24065529469962,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,8.47674730408698e-09,1.12931758164317e-08,1.09986172513696e-08,6.71277749538422,500
20,50,0,0.5,1,1.03604396681746,1,1,1e-04,0.1,0.01,0,1,0.1,0.315469261477046,0.279541117764471,0.283433133732535,0.0140720558882236,0.00209600798403194,0.00399201596806387,0.901939206557111,0.901964316835617,0.903034575827247,6.71277749538422,500
20,50,0,0.5,2,0.978004592134907,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00409201596806387,0.00399201596806387,0.0280441117764471,0.00209600798403194,0.00199600798403194,0,2.05254955797191e-41,1.31965920458404e-41,6.71277749538422,500
20,50,0,0.5,3,0.96298527293045,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.667141218326753,0.667234721718689,0.67733210032288,6.71277749538422,500
20,50,0,0.5,4,2.24365371161314,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.338183649820262,0.338416884611407,0.337969379080755,6.71277749538422,500
