"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,0.970439880540578,1,1,1e-04,0.1,0.01,0,1,0.1,0.952195808383233,0.924251696606786,0.920159680638723,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.0815448495853692,0.0818536888975648,0.0775937981481798,6.77812953392665,500
20,50,0,0.5,2,1.05513898793646,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00808403193612774,0.00399201596806387,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,9.41095040498826e-41,6.90955921162114e-41,6.77812953392665,500
20,50,0,0.5,3,1.07389428968416,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.24021383858344,0.240497526154477,0.236334642461901,6.77812953392665,500
20,50,0,0.5,4,2.19946628093922,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0718817243596344,0.0721844676808179,0.0724089233643076,6.77812953392665,500
20,50,0,0.5,1,1.04347149020848,1,1,1e-04,0.1,0.01,0,1,0.1,0.451197804391218,0.387325548902196,0.403193612774451,0.0280441117764471,0.0100800399201597,0.0179640718562874,0.351546164968499,0.351772700352526,0.346175972932348,6.77812953392665,500
20,50,0,0.5,2,0.94528069472615,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0220560878243513,0.00808403193612774,0.00998003992015968,0,4.6469130527094e-37,3.43819506539788e-37,6.77812953392665,500
20,50,0,0.5,3,1.11880026441904,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00808403193612774,0.00409201596806387,0.00399201596806387,0.783742905394522,0.783800485854247,0.782030820919731,6.77812953392665,500
20,50,0,0.5,4,2.26129286256309,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.011791072519538,0.0119478390235878,0.0120858360624961,6.77812953392665,500
20,50,0,0.5,1,0.960009758662726,1,1,1e-04,0.1,0.01,0,1,0.1,0.808483233532934,0.716666866267465,0.770459081836327,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.990561891440697,0.990564276386738,0.986662390661531,6.77812953392665,500
20,50,0,0.5,2,0.911294060272018,1,1,1e-04,0.1,0.01,0,1,0.1,0.131836526946108,0.11387245508982,0.103792415169661,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.58203496906903e-47,9.92008361502388e-48,6.77812953392665,500
