"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,0.939126099006371,1,1,1e-04,0.1,0.01,0,1,0.1,0.483133932135729,0.459181836327345,0.391217564870259,0.0100800399201597,0.00409201596806387,0.00598802395209581,0.929155913953996,0.929173813866886,0.920503312826714,6.66453167994817,500
20,50,0,0.5,2,0.953468393224829,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,3.58113541915598e-47,2.45802793356746e-47,6.66453167994817,500
20,50,0,0.5,3,1.04493932039431,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00409201596806387,0.00199600798403194,0.776210157460169,0.776269756321942,0.780248643236153,6.66453167994817,500
20,50,0,0.5,4,2.28081745151698,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,1.95377047873535e-12,3.63931466554772e-12,3.07969006278782e-12,6.66453167994817,500
20,50,0,0.5,1,1.07752894296598,1,1,1e-04,0.1,0.01,0,1,0.1,0.0100800399201597,0.00409201596806387,0.00798403193612774,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.11317405476856,0.11349181477326,0.110865927698756,6.66453167994817,500
20,50,0,0.5,2,0.990617724236296,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00409201596806387,0.00399201596806387,0.00608802395209581,0.00409201596806387,0.00399201596806387,0,3.63221962147231e-50,4.45857842508846e-50,6.66453167994817,500
20,50,0,0.5,3,1.09067788844139,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.497583063162232,0.497741782415421,0.495729293424827,6.66453167994817,500
20,50,0,0.5,4,2.09478940107528,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.145915439470331,0.146230480939029,0.145454019926676,6.66453167994817,500
20,50,0,0.5,1,1.00002906865426,1,1,1e-04,0.1,0.01,0,1,0.1,0.447205788423154,0.411277644710579,0.401197604790419,0.0120760479041916,0.00209600798403194,0.00199600798403194,0.948632894775124,0.948646007977987,0.945151966731519,6.66453167994817,500
20,50,0,0.5,2,1.09159531893936,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.00808403193612774,0.00209600798403194,0.00598802395209581,0,1.50799139703271e-44,1.05202824960548e-44,6.66453167994817,500
20,50,0,0.5,3,1.14629878896823,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00409201596806387,0.00399201596806387,0.393233563394893,0.3934406399165,0.395415582196116,6.66453167994817,500
20,50,0,0.5,4,2.12219547880144,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,3.4203757663942e-06,3.87874466492137e-06,3.64398579232525e-06,6.66453167994817,500
20,50,0,0.5,1,1.00863146912475,1,1,1e-04,0.1,0.01,0,1,0.1,0.313473253493014,0.211676846307385,0.223552894211577,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.851114323178965,0.851152752691972,0.861766472016352,6.66453167994817,500
20,50,0,0.5,2,0.8632808542175,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,2.08974257651085e-54,1.11319387029065e-54,6.66453167994817,500
20,50,0,0.5,3,0.986859220436804,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.113114699938278,0.113435182982175,0.113512667388512,6.66453167994817,500
20,50,0,0.5,4,2.16485253845864,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.893259505558161,0.893286615413237,0.890345308360439,6.66453167994817,500
20,50,0,0.5,1,0.980422514349056,1,1,1e-04,0.1,0.01,0,1,0.1,0.29950119760479,0.255589021956088,0.279441117764471,0.0220560878243513,0.00209600798403194,0.00399201596806387,0.529956008229037,0.530101911385238,0.526555318231948,6.66453167994817,500
20,50,0,0.5,2,1.02386926760536,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.16829184506997e-48,8.15094966680109e-49,6.66453167994817,500
20,50,0,0.5,3,1.02849708834471,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.476114086373486,0.476283446497584,0.475905818508994,6.66453167994817,500
20,50,0,0.5,4,2.13394638987543,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0344109273895525,0.0346596280548624,0.036762234987888,6.66453167994817,500
20,50,0,0.5,1,1.06790501045041,1,1,1e-04,0.1,0.01,0,1,0.1,0.413273652694611,0.325449301397206,0.353293413173653,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.974721992393278,0.974728356328166,0.972850186737704,6.66453167994817,500
20,50,0,0.5,2,0.950314783315092,1,1,1e-04,0.1,0.01,0,1,0.1,0.0380241516966068,0.0200600798403194,0.0259481037924152,0.030040119760479,0.0200600798403194,0.0179640718562874,0,5.2562508788568e-54,2.86856225465204e-54,6.66453167994817,500
20,50,0,0.5,3,1.06202164546638,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.852993177935144,0.85303136431084,0.850065740802417,6.66453167994817,500
20,50,0,0.5,4,2.01334248092515,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.201265820328427,0.201563639816177,0.202237796982151,6.66453167994817,500
20,50,0,0.5,1,0.982279397243448,1,1,1e-04,0.1,0.01,0,1,0.1,0.980139920159681,0.960179840319361,0.968063872255489,0.0200600798403194,0.00209600798403194,0.00199600798403194,0.660814882859903,0.660911237418742,0.66360987428079,6.66453167994817,500
20,50,0,0.5,2,1.0163455650869,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00409201596806387,0.00598802395209581,0.00608802395209581,0.00409201596806387,0.00199600798403194,0,7.35667317586301e-48,5.39973110755741e-48,6.66453167994817,500
