"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.00405612755566,1,1,1e-04,0.1,0.01,0,1,0.1,0.724650898203593,0.668762674650699,0.676646706586826,0.0100800399201597,0.00409201596806387,0.00199600798403194,0.317432510800214,0.317677823606484,0.322257024804848,6.71269922653834,500
20,50,0,0.5,2,1.05028580869309,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.0260481037924152,0.00808403193612774,0.0139720558882236,0,2.81878910751343e-37,2.57160405592227e-37,6.71269922653834,500
20,50,0,0.5,3,1.0411670128714,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.335837001196493,0.336071915964038,0.337483805402814,6.71269922653834,500
20,50,0,0.5,4,2.19684831739225,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.959169732192805,0.959179997348847,0.959087924497999,6.71269922653834,500
20,50,0,0.5,1,0.984877991781855,1,1,1e-04,0.1,0.01,0,1,0.1,0.447205788423154,0.355389421157685,0.353293413173653,0.00808403193612774,0.00209600798403194,0.00199600798403194,0.993382054078811,0.993383732744448,0.990176933601459,6.71269922653834,500
20,50,0,0.5,2,0.981026045971014,1,1,1e-04,0.1,0.01,0,1,0.1,0.0420161676646707,0.0220560878243513,0.00798403193612774,0.0679642714570858,0.0440121756487026,0.0399201596806387,0,6.48689563597557e-44,4.0246986727938e-44,6.71269922653834,500
20,50,0,0.5,3,1.01466597434386,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.451462096756829,0.45164218641061,0.450257340775171,6.71269922653834,500
20,50,0,0.5,4,2.21880380942473,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,1.61715246971283e-07,1.97330506531423e-07,1.85235218897412e-07,6.71269922653834,500
20,50,0,0.5,1,1.0512357686999,1,1,1e-04,0.1,0.01,0,1,0.1,0.093912375249501,0.0799403193612774,0.0778443113772455,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.042910816032506,0.0431795901543495,0.0434267030873881,6.71269922653834,500
20,50,0,0.5,2,0.992188486112855,1,1,1e-04,0.1,0.01,0,1,0.1,0.0100800399201597,0.00409201596806387,0.00399201596806387,0.00608802395209581,0.00209600798403194,0.00199600798403194,0,4.87785488988852e-46,3.52482707818662e-46,6.71269922653834,500
20,50,0,0.5,3,1.07904534359011,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00608802395209581,0.00409201596806387,0.00598802395209581,0.454053202981154,0.454230686827051,0.456250834081936,6.71269922653834,500
20,50,0,0.5,4,2.39528783031836,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0282345308035663,0.0284649320938811,0.0281088294388945,6.71269922653834,500
