"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.06167705622364,1,1,1e-04,0.1,0.01,0,1,0.1,0.766567065868264,0.698702794411178,0.706586826347305,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.230261605669528,0.230547863659089,0.229303676182146,6.8494340022405,500
20,50,0,0.5,2,1.00867743994998,1,1,1e-04,0.1,0.01,0,1,0.1,0.0260481037924152,0.0100800399201597,0.00798403193612774,0.00608802395209581,0.00409201596806387,0.00399201596806387,0,3.05105385508501e-44,2.13005271490169e-44,6.8494340022405,500
20,50,0,0.5,3,1.01755864032471,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.977039294998763,0.977045109765854,0.974337763303061,6.8494340022405,500
20,50,0,0.5,4,2.22374526906401,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,3.50879538204563e-05,3.8054554649322e-05,3.7318699476824e-05,6.8494340022405,500
20,50,0,0.5,1,1.06403961945191,1,1,1e-04,0.1,0.01,0,1,0.1,0.159780638722555,0.125848502994012,0.11377245508982,0.0120760479041916,0.00409201596806387,0.00598802395209581,0.673342365428386,0.673434023806877,0.67574235658331,6.8494340022405,500
20,50,0,0.5,2,0.977056279748949,1,1,1e-04,0.1,0.01,0,1,0.1,0.0180640718562874,0.0120760479041916,0.0139720558882236,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.02454298515628e-53,5.50050354152624e-54,6.8494340022405,500
20,50,0,0.5,3,1.09840057862286,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.963136777028803,0.963146085146198,0.957843562740252,6.8494340022405,500
20,50,0,0.5,4,2.23950918897572,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.297913898353599,0.298166559264139,0.297978536797229,6.8494340022405,500
20,50,0,0.5,1,0.947919855216288,1,1,1e-04,0.1,0.01,0,1,0.1,0.562974251497006,0.525050099800399,0.487025948103792,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.349169949617288,0.349398202602621,0.351955606756369,6.8494340022405,500
20,50,0,0.5,2,1.0020060177402,1,1,1e-04,0.1,0.01,0,1,0.1,0.0340321357285429,0.030040119760479,0.029940119760479,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,6.39252999273063e-52,3.27054463471886e-52,6.8494340022405,500
20,50,0,0.5,3,0.992994641070459,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00608802395209581,0.00598802395209581,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.832526166564655,0.832569574245535,0.826607937593569,6.8494340022405,500
