"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,0.952326427525773,1,1,1e-04,0.1,0.01,0,1,0.1,0.399301596806387,0.343413373253493,0.373253493013972,0.00808403193612774,0.00409201596806387,0.00598802395209581,0.0341611261798089,0.0344112285289728,0.0333987432116748,6.69171810547511,500
20,50,0,0.5,2,1.04371332539437,1,1,1e-04,0.1,0.01,0,1,0.1,0.0160680638722555,0.00608802395209581,0.00598802395209581,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,3.73227710565576e-50,3.15545434717317e-50,6.69171810547511,500
20,50,0,0.5,3,1.05553931178371,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.957406547631118,0.957417361162802,0.943858589275433,6.69171810547511,500
20,50,0,0.5,4,2.26685053487079,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.114883817183824,0.115201362911204,0.114383134389203,6.69171810547511,500
20,50,0,0.5,1,0.973497529757032,1,1,1e-04,0.1,0.01,0,1,0.1,0.373353493013972,0.317465269461078,0.31936127744511,0.0200600798403194,0.0160680638722555,0.00798403193612774,0.884421533414723,0.884451074574617,0.879090096240941,6.69171810547511,500
20,50,0,0.5,2,1.03076060000932,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0140720558882236,0.00608802395209581,0.00598802395209581,0,1.43646534289119e-52,1.85359163916663e-52,6.69171810547511,500
20,50,0,0.5,3,1.00765395668951,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.810178825803775,0.810228658647446,0.820681958366138,6.69171810547511,500
20,50,0,0.5,4,2.34895831308522,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00344842983812033,0.00352658802804458,0.00345281758877695,6.69171810547511,500
20,50,0,0.5,1,1.1270603480381,1,1,1e-04,0.1,0.01,0,1,0.1,0.860379441117764,0.820459281437126,0.838323353293413,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.114262225966056,0.114580558948115,0.11797498631581,6.69171810547511,500
20,50,0,0.5,2,0.987425554158057,1,1,1e-04,0.1,0.01,0,1,0.1,0.0360281437125749,0.0260481037924152,0.0179640718562874,0.0100800399201597,0.00608802395209581,0.00399201596806387,0,1.62566037017111e-39,1.94789668417963e-39,6.69171810547511,500
