"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,0.961964096947284,1,1,1e-04,0.1,0.01,0,1,0.1,0.968163872255489,0.950199800399202,0.94810379241517,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.058256425077077,0.0585494171766354,0.0574398443553903,7.10360734065374,500
20,50,0,0.5,2,0.960518042211873,1,1,1e-04,0.1,0.01,0,1,0.1,0.063972255489022,0.0440121756487026,0.0459081836327345,0.0160680638722555,0.00409201596806387,0.00598802395209581,0,1.03835821945569e-54,1.55004220936426e-54,7.10360734065374,500
20,50,0,0.5,3,1.04445110683281,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.530372026725938,0.530517586431553,0.52712520011538,7.10360734065374,500
20,50,0,0.5,4,2.15131461131371,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.000684695415582137,0.000711805806498159,0.000697833880033307,7.10360734065374,500
20,50,0,0.5,1,1.02943490407438,1,1,1e-04,0.1,0.01,0,1,0.1,0.141816566866267,0.109880439121756,0.103792415169661,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.585421740838664,0.585544686883992,0.584510566790206,7.10360734065374,500
20,50,0,0.5,2,0.974562016412878,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.0500001996007984,0.0400201596806387,0.0459081836327345,0,1.56606869633796e-53,1.774202227731e-53,7.10360734065374,500
20,50,0,0.5,3,1.00642569861092,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.254324499552799,0.254599227396922,0.255960362181737,7.10360734065374,500
20,50,0,0.5,4,2.20647666638348,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00699808996360907,0.0071162334193704,0.00683767209669384,7.10360734065374,500
20,50,0,0.5,1,1.0206357190569,1,1,1e-04,0.1,0.01,0,1,0.1,0.810479241516966,0.706686826347305,0.74251497005988,0.0559882235528942,0.0380241516966068,0.0439121756487026,0.501474026819807,0.501631143172474,0.51193256611812,7.10360734065374,500
20,50,0,0.5,2,1.03131140209838,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00399201596806387,0.0579842315369262,0.0460081836327345,0.0499001996007984,0,5.8899660215893e-41,6.64176099036249e-41,7.10360734065374,500
20,50,0,0.5,3,0.983447045552767,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.311440949480167,0.311688946808168,0.311341979269277,7.10360734065374,500
