"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.02277758469221,1,1,1e-04,0.1,0.01,0,1,0.1,0.261577045908184,0.209680838323353,0.199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.5247557568012,0.524902853426456,0.523049981040288,6.72549558083216,500
20,50,0,0.5,2,1.01475493663034,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,3.72489348305069e-55,2.4771832994722e-55,6.72549558083216,500
20,50,0,0.5,3,1.10112029204666,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0100800399201597,0.00409201596806387,0.00598802395209581,0.612999016198846,0.61311178428855,0.609682377485207,6.72549558083216,500
20,50,0,0.5,4,2.13384882368823,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0051181513970342,0.00521704798932821,0.00520801193419975,6.72549558083216,500
20,50,0,0.5,1,1.08035309529505,1,1,1e-04,0.1,0.01,0,1,0.1,0.131836526946108,0.105888423153693,0.103792415169661,0.00409201596806387,0.00409201596806387,0.00199600798403194,0.759744559765232,0.759809402128987,0.760659171492913,6.72549558083216,500
20,50,0,0.5,2,0.932009843514307,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,3.30891628063146e-58,2.08466947028216e-58,6.72549558083216,500
20,50,0,0.5,3,1.01069470237385,1,1,1e-04,0.1,0.01,0,1,0.1,0.00409201596806387,0.00409201596806387,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.964675435062761,0.9646843497787,0.972837831842132,6.72549558083216,500
20,50,0,0.5,4,2.122617982085,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00158936046582103,0.00163720598711572,0.00160850858205712,6.72549558083216,500
20,50,0,0.5,1,0.935652653502603,1,1,1e-04,0.1,0.01,0,1,0.1,0.88632754491018,0.82445129740519,0.782435129740519,0.0340321357285429,0.0200600798403194,0.0159680638722555,0.441582981978082,0.441767317825233,0.440570522760404,6.72549558083216,500
20,50,0,0.5,2,0.985585965939057,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00199600798403194,0,4.40456607435461e-45,2.767437988444e-45,6.72549558083216,500
20,50,0,0.5,3,1.05863738263358,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0434362779435857,0.0437063035509153,0.042082548825087,6.72549558083216,500
20,50,0,0.5,4,2.19800627499315,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00889784150468853,0.00903311997886375,0.00899642487861784,6.72549558083216,500
20,50,0,0.5,1,1.05573792045044,1,1,1e-04,0.1,0.01,0,1,0.1,0.688722754491018,0.650798602794411,0.642714570858283,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.334403920764535,0.334640600108445,0.338670516891743,6.72549558083216,500
20,50,0,0.5,2,0.921504910057029,1,1,1e-04,0.1,0.01,0,1,0.1,0.223652894211577,0.201696806387226,0.205588822355289,0.00608802395209581,0.00209600798403194,0.00199600798403194,0,4.53387079304559e-51,2.85818865656701e-51,6.72549558083216,500
