"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.06373224202116,1,1,1e-04,0.1,0.01,0,1,0.1,0.215668862275449,0.207684830339321,0.173652694610778,0.0460081836327345,0.0180640718562874,0.0179640718562874,0.966919378504765,0.966927749525828,0.967432692273952,7.1711608727773,500
20,50,0,0.5,2,0.88613672617619,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.00808403193612774,0.00209600798403194,0.00598802395209581,0,1.62971057840164e-42,9.45109319711175e-43,7.1711608727773,500
20,50,0,0.5,3,1.08059345454439,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.0160680638722555,0.00409201596806387,0.00199600798403194,0.0533831477983742,0.0536690977602882,0.0538553246609605,7.1711608727773,500
20,50,0,0.5,4,2.38852736745284,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00056001990722665,0.000583530514217458,0.000580740582841857,7.1711608727773,500
20,50,0,0.5,1,0.926029102820328,1,1,1e-04,0.1,0.01,0,1,0.1,0.568962275449102,0.519062075848303,0.526946107784431,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.105096298154265,0.105416615053564,0.102562183424377,7.1711608727773,500
20,50,0,0.5,2,0.97076190060833,1,1,1e-04,0.1,0.01,0,1,0.1,0.0200600798403194,0.00808403193612774,0.0179640718562874,0.0120760479041916,0.00808403193612774,0.00998003992015968,0,2.98509965237486e-48,1.69915784064044e-48,7.1711608727773,500
20,50,0,0.5,3,1.08643053962723,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.412367084469245,0.412563529033199,0.415431931561459,7.1711608727773,500
20,50,0,0.5,4,2.23666028627679,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00936974067398677,0.00950849254233216,0.00909095242514687,7.1711608727773,500
20,50,0,0.5,1,1.03110540523335,1,1,1e-04,0.1,0.01,0,1,0.1,0.223652894211577,0.201696806387226,0.199600798403194,0.0340321357285429,0.0120760479041916,0.00998003992015968,0.97646805013811,0.976474036142591,0.9762355220334,7.1711608727773,500
20,50,0,0.5,2,0.992282466885564,1,1,1e-04,0.1,0.01,0,1,0.1,0.0360281437125749,0.0100800399201597,0.0119760479041916,0.00808403193612774,0.00209600798403194,0.00199600798403194,0,3.15661364777283e-41,2.47798815827179e-41,7.1711608727773,500
