"k_max","n_per","sd_n_per","p_trt","scenario","Delta.est","Delta.mean","Delta.sd.scale","gamma","icc_y","icc_x","mu_x","sigma_x_sq","sigma_eps_sq","p_value_ci","p_value_pi","p_value_truedelta","p_value_ci_residuals","p_value_pi_residuals","p_value_truedelta_residuals","p_value_z_score","p_val_sw_cor","p_value_lr_test","time","R"
20,50,0,0.5,1,1.04952676210156,1,1,1e-04,0.1,0.01,0,1,0.1,0.269561077844311,0.241616966067864,0.233532934131737,0.119860479041916,0.105888423153693,0.109780439121756,0.170189730999193,0.170501486161216,0.166993541893175,6.97994760672251,500
20,50,0,0.5,2,0.99050315167304,1,1,1e-04,0.1,0.01,0,1,0.1,0.0839323353293413,0.0759483033932136,0.0518962075848303,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,1.75623533460134e-40,1.08440903129277e-40,6.97994760672251,500
20,50,0,0.5,3,0.946403870150291,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.461842049471541,0.462016683227103,0.46150904086326,6.97994760672251,500
20,50,0,0.5,4,2.07567993681911,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.896299660590744,0.896325984833013,0.897773668766032,6.97994760672251,500
20,50,0,0.5,1,1.10494516123815,1,1,1e-04,0.1,0.01,0,1,0.1,0.00608802395209581,0.00409201596806387,0.00399201596806387,0.00608802395209581,0.00409201596806387,0.00399201596806387,0.753528359070233,0.753594835350017,0.752569028092036,6.97994760672251,500
20,50,0,0.5,2,1.07247720788431,1,1,1e-04,0.1,0.01,0,1,0.1,0.0340321357285429,0.0220560878243513,0.0219560878243513,0.0100800399201597,0.00209600798403194,0.00399201596806387,0,1.87492940369213e-37,1.58001183933725e-37,6.97994760672251,500
20,50,0,0.5,3,0.915699507918665,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00409201596806387,0.00209600798403194,0.00399201596806387,0.803685355382514,0.803737026695352,0.795497155505664,6.97994760672251,500
20,50,0,0.5,4,2.33920992659327,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.144343287946259,0.144658787654165,0.143830801793977,6.97994760672251,500
20,50,0,0.5,1,1.02199560055133,1,1,1e-04,0.1,0.01,0,1,0.1,0.525050099800399,0.499101996007984,0.510978043912176,0.00409201596806387,0.00209600798403194,0.00399201596806387,0.291410398018491,0.291668778841277,0.287902349848811,6.97994760672251,500
20,50,0,0.5,2,1.00189526879485,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00608802395209581,0.00399201596806387,0.0559882235528942,0.0260481037924152,0.0259481037924152,0,1.5345823082024e-37,2.02651991870704e-37,6.97994760672251,500
20,50,0,0.5,3,1.15112828079133,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00608802395209581,0.00209600798403194,0.00199600798403194,0.477526031030613,0.477693951821872,0.485007150357931,6.97994760672251,500
20,50,0,0.5,4,2.20586376489157,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.70864319085711,0.708722715709837,0.708095263942656,6.97994760672251,500
20,50,0,0.5,1,0.916291185993315,1,1,1e-04,0.1,0.01,0,1,0.1,0.131836526946108,0.111876447105788,0.0838323353293413,0.00409201596806387,0.00209600798403194,0.00199600798403194,0.764711971779567,0.764775044613213,0.774765025301047,6.97994760672251,500
20,50,0,0.5,2,1.05313308952669,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00409201596806387,0.00598802395209581,0.00209600798403194,0.00209600798403194,0.00199600798403194,0,2.1714487536811e-49,1.18884063628598e-49,6.97994760672251,500
20,50,0,0.5,3,1.05261064673081,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.780845488118337,0.780903836642079,0.786219843197317,6.97994760672251,500
20,50,0,0.5,4,2.28492938416293,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.0202371858190991,0.0204387774181301,0.0200396106425635,6.97994760672251,500
20,50,0,0.5,1,0.91588636361785,1,1,1e-04,0.1,0.01,0,1,0.1,0.946207784431138,0.942215768463074,0.936127744510978,0.0220560878243513,0.00608802395209581,0.00598802395209581,0.0977685744001697,0.0980862385290684,0.0943917268539965,6.97994760672251,500
20,50,0,0.5,2,0.9403963817024,1,1,1e-04,0.1,0.01,0,1,0.1,0.00808403193612774,0.00608802395209581,0.00598802395209581,0.0240520958083832,0.0240520958083832,0.0119760479041916,0,2.4407276244869e-45,1.59680350234167e-45,6.97994760672251,500
20,50,0,0.5,3,1.0046554011968,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00808403193612774,0.00409201596806387,0.00399201596806387,0.696017637822505,0.696101718969063,0.701431198760033,6.97994760672251,500
20,50,0,0.5,4,2.47810768158446,1,1,1e-04,0.1,0.01,0,1,0.1,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.00209600798403194,0.00209600798403194,0.00199600798403194,0.681638990514212,0.681727215051894,0.681048211613062,6.97994760672251,500
20,50,0,0.5,1,1.01320339848127,1,1,1e-04,0.1,0.01,0,1,0.1,0.0100800399201597,0.00209600798403194,0.00199600798403194,0.0140720558882236,0.00808403193612774,0.00998003992015968,0.683014461475282,0.68310302364841,0.677187749744323,6.97994760672251,500
