"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,360,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.761672372056029,0.0902325761453818,0.410776561675856,0.0881139279512935,0.19910999298576,0.08921002305557,2.36383745140696,80.022218547895,360,3.46210794051488
50,218,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.00100380546160872,0.0888566962453258,0.965338151704175,0.0889426208261677,0.184337706667083,0.0892044977003447,3.03804646402014,80.0270744575297,220,3.46210794051488
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000460950235449914,0.0893115614249337,0.334881680910512,0.0871880150398022,0.152915214404896,0.0884676920944624,4.30940941241598,80.6735587694377,112,3.46210794051488
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.00136517104647767,0.089646209056333,0.952090975832694,0.0876162306265209,0.137565562970378,0.0887956685747399,6.0494875337972,80.3860557126437,56,3.46210794051488
30,390,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.0581105257679191,0.0901178206215679,0.809125934603278,0.0888685489285317,0.166655793851121,0.0892161793346311,2.27078814226792,80.0168080287023,392,3.46210794051488
50,242,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000563246230562976,0.0894150424971754,0.879101197543926,0.0887971738087765,0.175065951379161,0.0891582508820495,2.88645904633153,80.0677137864735,244,3.46210794051488
100,126,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000195554951156796,0.0906166447825404,0.396316840250563,0.0879161362189586,0.166183790944516,0.0890675221738953,4.00841011157528,80.1474189653236,128,3.46210794051488
200,66,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000953284865424793,0.0905636590391083,0.0647165147255979,0.0878521698858746,0.222384932989367,0.0882270262117307,5.64444067383121,80.8842252874212,64,3.46210794051488
30,454,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.00417619886359473,0.0877330673303488,0.750565767008523,0.0870903709656165,0.128217614565735,0.0891497686562353,2.1077922106359,80.0751666959252,456,3.46210794051488
50,296,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.173395101982582,0.0874397563510452,0.552358958788157,0.0900697754082348,0.139545762457503,0.0891543096244034,2.61015095198435,80.0711768056772,300,3.46210794051488
