"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,370,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00340555349268709,0.09147165448207,0.616107771543104,0.0882283014422644,0.381879753736964,0.0890829326933054,2.33833262300501,80.133882955914,370,6.97596282958984
50,224,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00398385921218751,0.0919831899185007,0.273889008367476,0.0908121895537009,0.446197695620477,0.0888519920905194,3.02091019598782,80.3366378849378,224,6.97596282958984
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00414946210045012,0.0910014548216739,0.312340121158608,0.0895145602915312,0.429291177106803,0.0890154185072512,4.25653957246225,80.1931782655577,112,6.97596282958984
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.336831987849287,0.0911947934149645,0.65307982594452,0.0908464689604153,0.35465805892781,0.0891140032707399,6.0063445465337,80.1065890851352,56,6.97596282958984
30,414,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00118462583071184,0.0901184644385719,0.836873954942427,0.0886755505797675,0.325147711933417,0.0891059781870715,2.20944048614966,80.1136390398788,416,6.97596282958984
50,254,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00501021122373571,0.0913548452118168,0.100986413438407,0.0893419961758535,0.433453849185773,0.0891687142956116,2.81678886339962,80.0585197480692,256,6.97596282958984
100,130,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.120882599913835,0.0914812109454918,0.318045097669592,0.0907803421892634,0.373925647822198,0.0891724247951733,3.93698113795533,80.0552592952097,132,6.97596282958984
200,66,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0010741665276084,0.0913848892682914,0.00505102496728064,0.0887077327894227,0.348469063254803,0.0891290819282054,5.53076656459164,80.0933419996339,68,6.97596282958984
30,518,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000331875889087836,0.0906531158709694,0.943403665068085,0.0880791725036803,0.354121055551828,0.0890662373335205,1.97699272680779,80.1485474800391,522,6.97596282958984
50,334,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0349657447402614,0.0902654047074757,0.027183602744396,0.0896029942389246,0.326230696762488,0.0890664060837879,2.4620398178547,80.1483992618527,336,6.97596282958984
100,180,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0231945647250151,0.0920212193222059,0.268706597239276,0.0908956042211167,0.391708283258341,0.0890541884632379,3.35468084936784,80.1591300733834,182,6.97596282958984
200,94,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00453730501693974,0.0911199624052832,0.182990664813714,0.0914518726317203,0.340977209253332,0.0892318319914651,4.62373161011288,80.0030509003176,96,6.97596282958984
30,1072,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.001985416309706,0.0890084663600616,0.600196257877935,0.0886003882931534,0.351177652007885,0.0891969019701983,1.37024816453166,80.0337497205091,1072,6.97596282958984
50,938,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.199542634652997,0.0887445446649444,0.843969154190386,0.0900873239503449,0.353742371434646,0.0891610814927969,1.46603415410358,80.0652266118938,936,6.97596282958984
100,836,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00129495385478716,0.0888772226168684,0.618359246694174,0.0876571872504646,0.360858174992423,0.0892066026022659,1.55131154470255,80.0252245958683,836,6.97596282958984
200,786,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00659836391579728,0.0901476878035629,0.695788121827769,0.0892000723078048,0.387528333879427,0.0891770056464521,1.60095497601005,80.0512339873665,784,6.97596282958984
30,370,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.300906517467857,0.0920810677486831,0.760469642093657,0.0887568072417791,0.387802727155906,0.0890829326933054,2.33833262300501,80.133882955914,370,6.97596282958984
50,224,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00220714769286852,0.0905114756764801,0.510922411028096,0.0914257579866265,0.308333351307051,0.0888519920905194,3.02091019598782,80.3366378849378,224,6.97596282958984
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00314585316682231,0.0897636137766194,0.392786396699804,0.0893034500019607,0.328190314119303,0.0890154185072512,4.25653957246225,80.1931782655577,112,6.97596282958984
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0115468776123465,0.0925582955607629,0.663931152068433,0.0887333275592569,0.559076779312102,0.0891140032707399,6.0063445465337,80.1065890851352,56,6.97596282958984
30,414,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00633838423556914,0.0911560891237441,0.771728908105829,0.0904999872191929,0.365173599221134,0.0891059781870715,2.20944048614966,80.1136390398788,416,6.97596282958984
50,254,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0140403856273859,0.0899842137437553,0.578909024010753,0.0890748071327696,0.313307442208654,0.0891687142956116,2.81678886339962,80.0585197480692,256,6.97596282958984
100,130,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000170069864300044,0.0915666301158452,0.172859330126629,0.0903380229513197,0.380959893992014,0.0891724247951733,3.93698113795533,80.0552592952097,132,6.97596282958984
200,66,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0369075766972972,0.0915347075508887,0.953040052099704,0.0892274847636758,0.263387423565219,0.0891290819282054,5.53076656459164,80.0933419996339,68,6.97596282958984
30,518,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0209809093762944,0.0914100076604026,0.638946432872495,0.0898114748300361,0.3516709015996,0.0890662373335205,1.97699272680779,80.1485474800391,522,6.97596282958984
50,334,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0525787067205007,0.0908412347175167,0.970532729477019,0.090714386036755,0.356552746872231,0.0890664060837879,2.4620398178547,80.1483992618527,336,6.97596282958984
100,180,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.741777692361214,0.0898588704023175,0.737500494363857,0.0903882624990161,0.321837562568483,0.0890541884632379,3.35468084936784,80.1591300733834,182,6.97596282958984
200,94,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.127112607329782,0.0905167741094305,0.281704166980815,0.0892583794453312,0.451095852067792,0.0892318319914651,4.62373161011288,80.0030509003176,96,6.97596282958984
30,1072,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0458954770919564,0.0892661385056974,0.969882699359898,0.0907982416189458,0.356307475320374,0.0891969019701983,1.37024816453166,80.0337497205091,1072,6.97596282958984
50,938,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00170262222755197,0.0921331768745857,0.762028792326101,0.0862132974687421,0.38898377421158,0.0891610814927969,1.46603415410358,80.0652266118938,936,6.97596282958984
100,836,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,2.21134484089538e-06,0.0851792414921436,0.908069213869354,0.0866597789585943,0.327585508612807,0.0892066026022659,1.55131154470255,80.0252245958683,836,6.97596282958984
200,786,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.310338582557796,0.0896033718469812,0.607662084606185,0.0886572281928066,0.367049803696366,0.0891770056464521,1.60095497601005,80.0512339873665,784,6.97596282958984
