"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,96,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00270341812674969,0.180381729132633,0.976852922082576,0.179264641319106,0.369235075872445,0.177620640215299,1.154712012963,80.3732017915391,96,1.1611879269282
50,58,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.0327275820767474,0.178420831816059,0.730991068089643,0.177794540510194,0.350234892649296,0.177379482924933,1.48961966448325,80.4789605198296,58,1.1611879269282
100,30,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00907223442845291,0.177877897957027,0.737834858362754,0.171953810630797,0.33799448590032,0.174766209437184,2.13363733317371,81.6206811817279,30,1.1611879269282
200,16,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00123836106016278,0.17822620293193,0.725922779805935,0.162631734027885,0.205568106670903,0.169437199525695,3.10826932063439,83.915323446301,16,1.1611879269282
30,106,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.0107475048860937,0.181129344428459,0.181370755691706,0.182780837018669,0.420015511149909,0.177789144497244,1.09681340522382,80.2992700072539,108,1.1611879269282
50,66,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.000138421308279734,0.183151079570932,0.284552431033928,0.177745301184483,0.462520284216046,0.176549660818314,1.40958224201489,80.8424011485351,68,1.1611879269282
100,34,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00116863414449809,0.181267963028228,0.37436986848991,0.174661619182378,0.366657053980194,0.175971153014629,1.97685012655408,81.0953035556395,34,1.1611879269282
200,18,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.379115430338115,0.176706178379814,0.738801053213873,0.171635929160583,0.573194405100099,0.172255424378998,2.83539844218607,82.7083962056105,18,1.1611879269282
30,130,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.0934958379666809,0.18567688192074,0.193083944059528,0.185637616106055,0.350603414561419,0.177322397522296,0.995628448273412,80.5039863574411,136,1.1611879269282
50,84,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00128371989113837,0.178008154431818,0.834280514768224,0.186581049288352,0.3195413862802,0.176753395619461,1.24658239166191,80.7532415083864,88,1.1611879269282
100,46,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00547017826918612,0.189154745919231,0.978732124442327,0.18348955958567,0.337139568763446,0.175018762424993,1.71809838543613,81.5107272877186,48,1.1611879269282
200,24,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.0356884065597639,0.17599378353849,0.628448501403801,0.174918001134696,0.238800992501545,0.175306409654959,2.37080017828082,81.3853858943165,24,1.1611879269282
