"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,46,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.0358961952938639,0.271805562722775,0.294720449456571,0.252313682656176,0.373886367215286,0.26200497862711,0.766651798997018,81.6625500522857,44,0.498604702949524
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,8.70254616975538e-05,0.269916109863034,0.32843458598403,0.255612771610799,0.38481176948595,0.260708304952941,0.992447209742479,82.038069073056,28,0.498604702949524
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.182594489164401,0.268277030380672,0.485211496349525,0.254716893054823,0.238514131349229,0.261315073475974,1.39702192175728,81.8624895092119,14,0.498604702949524
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.00177040038016089,0.277775971840234,0.214514311121693,0.221921095865983,0.130779351902278,0.244800153200951,2.10585177270014,86.5151533826768,8,0.498604702949524
30,50,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,1.46720151702141e-05,0.268779210958798,0.331439817369938,0.265213793607134,0.326108093292025,0.262817623768744,0.730806147259432,81.4266464531564,52,0.498604702949524
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.00763952586152745,0.263460862100801,0.615635967306637,0.253785048489047,0.190404532136352,0.265734378762602,0.922868978118934,80.5768036162885,32,0.498604702949524
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.00645690255255176,0.26835611720446,0.95138126754782,0.268445583877354,0.550915375983192,0.260254963716246,1.31746209439103,82.1690823670138,16,0.498604702949524
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.094380067585796,0.27223811929996,0.788011157022303,0.27252278485642,0.0917432347215876,0.262152353783341,1.83630005102896,81.6197993024692,8,0.498604702949524
30,58,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.0409248135960407,0.282706745085172,0.203607583378127,0.265317298536242,0.371521211984158,0.266652480896672,0.659160096455436,80.3084080793847,64,0.498604702949524
50,38,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.36554090374405,0.1,0.0102441303393689,0.294913684890341,0.735456690230807,0.251949941654173,0.414362871168556,0.263397448575479,0.834605489265109,81.2580814844828,40,0.498604702949524
