"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,370,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00659557649022483,0.0910312179755647,0.589805311039768,0.0892038636898489,0.375652319882187,0.0890829326933054,2.33833262300501,80.133882955914,370,7.08990279436111
50,224,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00852878618731638,0.091210847853746,0.990854495812828,0.0900060025778293,0.389202453258027,0.0888519920905194,3.02091019598782,80.3366378849378,224,7.08990279436111
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00158395069339443,0.0900466216769066,0.827990118370109,0.0899329536617964,0.353748249831737,0.0890154185072512,4.25653957246225,80.1931782655577,112,7.08990279436111
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0209380071096941,0.0899607542160005,0.385635501487368,0.0937957492960981,0.445039222067874,0.0891140032707399,6.0063445465337,80.1065890851352,56,7.08990279436111
30,414,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00174226825447539,0.0925962406276056,0.252792164589896,0.0895322404195633,0.439753292893979,0.0891059781870715,2.20944048614966,80.1136390398788,416,7.08990279436111
50,254,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,1.45470934685675e-05,0.0900818506292508,0.352971878267083,0.0890899680398498,0.331399716960732,0.0891687142956116,2.81678886339962,80.0585197480692,256,7.08990279436111
100,130,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000433000835875177,0.090969958052214,0.798407904947479,0.0908818309637154,0.361146900229293,0.0891724247951733,3.93698113795533,80.0552592952097,132,7.08990279436111
200,66,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,2.19298237441641e-06,0.0901227484572094,0.17280408355699,0.0887841622810395,0.48817883204592,0.0891290819282054,5.53076656459164,80.0933419996339,68,7.08990279436111
30,518,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,6.53276223086286e-06,0.0901861909784401,0.124090724141072,0.0891741185955938,0.33606008633335,0.0890662373335205,1.97699272680779,80.1485474800391,522,7.08990279436111
50,334,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00315658202237782,0.0907942012815772,0.0793837411318029,0.0897165640282922,0.379059228316797,0.0890664060837879,2.4620398178547,80.1483992618527,336,7.08990279436111
100,180,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.44290443935323,0.0909523483629247,0.886727124407727,0.0881170820520536,0.312181530252618,0.0890541884632379,3.35468084936784,80.1591300733834,182,7.08990279436111
200,94,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,3.25445514433804e-05,0.08993683061996,0.665148332636454,0.0916538525934075,0.314777549326573,0.0892318319914651,4.62373161011288,80.0030509003176,96,7.08990279436111
30,1072,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00323716121048274,0.0863860990907396,0.600708367015401,0.0928568532654297,0.32323146438002,0.0891969019701983,1.37024816453166,80.0337497205091,1072,7.08990279436111
50,938,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,3.6272418547564e-05,0.0919112383207483,0.28407356219119,0.0882045532518652,0.388706128165947,0.0891610814927969,1.46603415410358,80.0652266118938,936,7.08990279436111
100,836,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.362328408838156,0.0890197801618006,0.226821166571824,0.0849621951923552,0.365287897306684,0.0892066026022659,1.55131154470255,80.0252245958683,836,7.08990279436111
200,786,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000252677961352456,0.091732371031772,0.58811554067363,0.0913178247301545,0.377231686953515,0.0891770056464521,1.60095497601005,80.0512339873665,784,7.08990279436111
30,370,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.644041181683298,0.0909647085973838,0.498686874154892,0.0900861189316764,0.396163459759266,0.0890829326933054,2.33833262300501,80.133882955914,370,7.08990279436111
50,224,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.234220218709421,0.0900534528775684,0.874122881124292,0.0891250340379589,0.386935079246353,0.0888519920905194,3.02091019598782,80.3366378849378,224,7.08990279436111
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.459074503691424,0.0906833022461444,0.264580570420244,0.0886202350639073,0.425048420993715,0.0890154185072512,4.25653957246225,80.1931782655577,112,7.08990279436111
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000201470506890555,0.0912687396512506,0.688982099893082,0.0910136653853029,0.243417872526298,0.0891140032707399,6.0063445465337,80.1065890851352,56,7.08990279436111
30,414,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.226990827422661,0.090347649689016,0.184150862602971,0.0899386894051795,0.354874115482412,0.0891059781870715,2.20944048614966,80.1136390398788,416,7.08990279436111
50,254,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00129909487712975,0.0907969018674903,0.54582643226205,0.0898563330088363,0.339601368532541,0.0891687142956116,2.81678886339962,80.0585197480692,256,7.08990279436111
100,130,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0180208195814204,0.0907821114918607,0.976699839990117,0.0900431268170542,0.372619830590778,0.0891724247951733,3.93698113795533,80.0552592952097,132,7.08990279436111
