"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,42,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00314603058905852,0.269725483229015,0.346823640663238,0.25180338487531,0.0225614935988838,0.266514008489188,0.775410066648644,80.3489131401461,42,0.234461887677511
50,26,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00674394397520312,0.261587928779033,0.333423680318448,0.256325567594029,0.0422827640962478,0.263164693049562,1.01077442213836,81.3257714863296,26,0.234461887677511
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,1.36623384093933e-05,0.269194755950384,0.237858682705764,0.236628264443373,0.0582149918702662,0.255018834306504,1.46685650915311,83.6702939085692,12,0.234461887677511
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00188811928342823,0.237323882766018,0.915262481795322,0.231042901352284,0,0.240200106080882,2.18728200244029,87.7470300318111,8,0.234461887677511
30,44,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0135955162407156,0.260904050598544,0.0135671305220772,0.242657621420774,0.00719933629000162,0.26273281565364,0.779544989147623,81.4512846893436,44,0.234461887677511
50,26,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.010499963986842,0.271416821817002,0.980426618513824,0.256734229414032,0.0103736027547037,0.266869811508001,0.982902842337173,80.2448190789382,28,0.234461887677511
100,14,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.124757076106462,0.26743859862108,0.354818027746555,0.27492516016552,0.02793488450637,0.26112896083179,1.39901401101651,81.9163716413083,14,0.234461887677511
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00211023676723834,0.249029541034066,0.372401572270453,0.246404950915186,0.00565489540692097,0.249009631544221,2.03525522268827,85.3593147881832,8,0.234461887677511
30,44,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0387437091602793,0.270304988618422,0.249763668939389,0.263085387807006,0.0439745604792091,0.266842123219207,0.755720232049616,80.2529215568412,44,0.234461887677511
50,28,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00534023201128802,0.275305690305149,0.0930413423531565,0.235998255864605,0.00253377711072369,0.263588097036834,0.970880006227063,81.2026135612155,28,0.234461887677511
100,16,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.672438218041972,0.238980040566453,0.966443571125819,0.224031069315459,0,0.255100190939913,1.3712435697522,83.6471570333348,16,0.234461887677511
200,8,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.041462511165504,0.28921554856389,0.307284083948445,0.220590166493435,0.00148542864356491,0.266831170739341,1.77246654127206,80.2561265117305,8,0.234461887677511
30,50,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00365890756356049,0.236538225552645,0.995814071965823,0.24559976650479,0,0.263382877797695,0.727672702527984,81.2623198912575,48,0.234461887677511
50,34,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0268612085530988,0.246807732149819,0.149006087046016,0.250887090186746,0.0208409798595936,0.259739380324519,0.907363079780368,82.3179011249282,32,0.234461887677511
100,20,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.107318217298716,0.21198654364067,0.119037654762489,0.204847546637911,0.00204243573207634,0.265776711427928,1.1299190170192,80.5644367777922,20,0.234461887677511
200,14,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.356643467364581,0.29103217863687,0.876997943425617,0.249271310873321,0.0454562541155789,0.263522909463581,1.37371104902494,81.221581818627,14,0.234461887677511
30,42,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,2.97796783278636e-05,0.27233766445822,0.752706269065517,0.253691662666494,0.120040777479728,0.266514008489188,0.775410066648644,80.3489131401461,42,0.234461887677511
