"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,360,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.00144280970992695,0.0898988677785197,0.194149935047615,0.0899234950341326,0.177303568125133,0.08921002305557,2.36383745140696,80.022218547895,360,4.79005637168884
50,218,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,2.04277518895741e-06,0.0887930935666212,0.565333134771946,0.0882856027001325,0.13920523236129,0.0892044977003447,3.03804646402014,80.0270744575297,220,4.79005637168884
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,6.01911840731904e-06,0.0907364884742949,0.117099024547993,0.0876644073768754,0.170030314972506,0.0884676920944624,4.30940941241598,80.6735587694377,112,4.79005637168884
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.0210354180593053,0.0899810567285264,0.0830614683729144,0.0901169699345634,0.13845730732821,0.0887956685747399,6.0494875337972,80.3860557126437,56,4.79005637168884
30,390,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000908101016425355,0.0907812207096382,0.31506176354951,0.0901933054033468,0.170404218477427,0.0892161793346311,2.27078814226792,80.0168080287023,392,4.79005637168884
50,242,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000343177354610571,0.0914806010690012,0.550799424518872,0.0891719334443688,0.164726484938911,0.0891582508820495,2.88645904633153,80.0677137864735,244,4.79005637168884
100,126,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.534731819430886,0.089491398728872,0.745167989904061,0.0901751074924121,0.149109024006832,0.0890675221738953,4.00841011157528,80.1474189653236,128,4.79005637168884
200,66,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.000503391047367146,0.0882512594563452,0.994734291634975,0.0861915295096556,0.126433917325875,0.0882270262117307,5.64444067383121,80.8842252874212,64,4.79005637168884
30,454,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,0.011424203352085,0.0879419523468821,0.537881420498681,0.0873188215735497,0.139088651144048,0.0891497686562353,2.1077922106359,80.0751666959252,456,4.79005637168884
50,296,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.173150954405076,0.05,1.61343467652694e-05,0.0914611995425119,0.812039830239531,0.090795050545651,0.187681075497976,0.0891543096244034,2.61015095198435,80.0711768056772,300,4.79005637168884
