"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000857400096031774,0.281928212042089,0.702584447169157,0.253088136423058,0.185184737576191,0.265089061458126,0.765748596361472,80.7652153743153,44,0.354703911145528
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00689421126277987,0.268905777268602,0.739066407983381,0.247920043174815,0.0940777673579807,0.258461325610126,1.00977825035661,82.6859234576138,28,0.354703911145528
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0258642925205993,0.259625988362502,0.282698799630552,0.246160175326392,0.0585871410127536,0.259778267686629,1.41359992039562,82.3066835171331,14,0.354703911145528
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000109643016675226,0.242440217593934,0.601927192794321,0.243998267459409,0.0504819541727459,0.243926999383354,2.12095484415463,86.7516397602985,8,0.354703911145528
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,7.24928188535951e-05,0.263921064611665,0.905699309522582,0.254566233517906,0.0807293843337602,0.267422004573204,0.735907055990595,80.0831625317334,48,0.354703911145528
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,5.65677647568945e-06,0.26205840763024,0.194158130860646,0.256096145872246,0.15936940203764,0.260067104988269,0.963528774691769,82.2233289584527,30,0.354703911145528
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000137625450306277,0.252341062460553,0.296800228330282,0.252168865974715,0.0887587338000231,0.256202855136912,1.35946565715727,83.3329420656042,16,0.354703911145528
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00396290022895201,0.273781527218944,0.441708453808173,0.243439566203349,0.310811349603583,0.259577108296817,1.87291638519649,82.364698454724,8,0.354703911145528
30,52,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,2.7240890333054e-05,0.27276331497194,0.903251123771875,0.266743511422228,0.127280219125198,0.26664625428356,0.696183163794665,80.3102296290235,56,0.354703911145528
50,34,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0223623151430245,0.283801576565723,0.018035214698876,0.251310175449769,0.195252106103135,0.264481472441486,0.875117152182321,80.9424194927146,36,0.354703911145528
100,20,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000165117888418532,0.256909955697855,0.762206772437507,0.255860550271321,0.0502542045678066,0.255209908812258,1.22542320546084,83.6159442587245,20,0.354703911145528
200,10,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0712907201866038,0.248422828676353,0.609921625814832,0.267416940985732,0.0602423376978006,0.264539224399026,1.61293182412897,80.9255843592636,12,0.354703911145528
30,80,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0376987308555624,0.295298347231734,0.543351307683166,0.247127443359206,0.242908568771518,0.267096574911109,0.559389784867605,80.1784486155736,80,0.354703911145528
50,64,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0975278002370966,0.277966514961177,0.343435501289057,0.212990608267604,0.200897768480636,0.26612127064074,0.630009355865246,80.4637477219811,64,0.354703911145528
100,52,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00569303640637774,0.231249977231748,0.757385507000524,0.233981007360663,0.1153502406346,0.264991459123568,0.704905238189037,80.7936940624608,52,0.354703911145528
200,46,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.203933408286442,0.297110558572978,0.786570505439815,0.255132985450387,0.221880619064805,0.264202653767569,0.753950608007078,81.0236721017028,44,0.354703911145528
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00980721892064375,0.266853890687643,0.642231111802453,0.258302874325103,0.238966497974835,0.265089061458126,0.765748596361472,80.7652153743153,44,0.354703911145528
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,2.65196206353652e-06,0.274855616852677,0.46966346794491,0.24633524577455,0.1889177454027,0.258461325610126,1.00977825035661,82.6859234576138,28,0.354703911145528
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.610159786531769,0.258176069980872,0.865009050251327,0.237712736765765,0.145811037495707,0.259778267686629,1.41359992039562,82.3066835171331,14,0.354703911145528
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,6.14287258485701e-06,0.251366929933251,0.732902506063069,0.23944625458789,0.132495438638956,0.243926999383354,2.12095484415463,86.7516397602985,8,0.354703911145528
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,4.63223807619651e-05,0.261065319690412,0.649272002475415,0.266504458681532,0.130391930683027,0.267422004573204,0.735907055990595,80.0831625317334,48,0.354703911145528
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.450809793609898,0.275105435192812,0.157189596552175,0.252644202541324,0.185690994387139,0.260067104988269,0.963528774691769,82.2233289584527,30,0.354703911145528
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0124261570561186,0.265669438358479,0.26566724446581,0.236062648248685,0.147748645570151,0.256202855136912,1.35946565715727,83.3329420656042,16,0.354703911145528
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00111122049846078,0.270769277217411,0.0145225969079582,0.230315622455405,0.139688030122641,0.259577108296817,1.87291638519649,82.364698454724,8,0.354703911145528
