"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,370,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0209424403247438,0.0908759873622932,0.945775505434457,0.089507954771899,0.352061203834621,0.0890829326933054,2.33833262300501,80.133882955914,370,7.21888701518377
50,224,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0046131839941376,0.0890776612138215,0.450111778037465,0.0895488278270512,0.256180574891134,0.0888519920905194,3.02091019598782,80.3366378849378,224,7.21888701518377
100,112,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0367453482835528,0.0893368670068636,0.430457238641961,0.0904905707541079,0.455518521764825,0.0890154185072512,4.25653957246225,80.1931782655577,112,7.21888701518377
200,56,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000959255440827447,0.0918369118083367,0.476744656492149,0.0902149068777348,0.4459724196753,0.0891140032707399,6.0063445465337,80.1065890851352,56,7.21888701518377
30,414,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000444647255970416,0.0911086061977511,0.0772180944023519,0.0890612232833944,0.329259069846135,0.0891059781870715,2.20944048614966,80.1136390398788,416,7.21888701518377
50,254,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000282765416247508,0.090644057664332,0.92595805790438,0.0888889141654866,0.361671165891341,0.0891687142956116,2.81678886339962,80.0585197480692,256,7.21888701518377
100,130,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0051065614069783,0.0910171716190757,0.449425766119345,0.0907271645913893,0.357011637169795,0.0891724247951733,3.93698113795533,80.0552592952097,132,7.21888701518377
200,66,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0109224736639466,0.0923087484768575,0.253123753692184,0.08931773798159,0.419684068623258,0.0891290819282054,5.53076656459164,80.0933419996339,68,7.21888701518377
30,518,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00875962919092325,0.0890869959901375,0.687560745362264,0.0895585634796345,0.288357152648552,0.0890662373335205,1.97699272680779,80.1485474800391,522,7.21888701518377
50,334,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,1.47710739412827e-06,0.0895218435940229,0.335710819965257,0.0891356656907996,0.315364459614136,0.0890664060837879,2.4620398178547,80.1483992618527,336,7.21888701518377
100,180,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00500803186959052,0.0885009587048799,0.353948987076226,0.0891324496756106,0.275215088820206,0.0890541884632379,3.35468084936784,80.1591300733834,182,7.21888701518377
200,94,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.000338084410824645,0.0894370940835688,0.150399410809313,0.088745137145482,0.244951269656046,0.0892318319914651,4.62373161011288,80.0030509003176,96,7.21888701518377
30,1072,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.00535152609206913,0.0911131022048477,0.674167614459585,0.0902907398398578,0.380058687057663,0.0891969019701983,1.37024816453166,80.0337497205091,1072,7.21888701518377
50,938,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.36554090374405,0.1,0.0136248277714454,0.0862939855552181,0.236647178467487,0.0869702790165948,0.329081022445659,0.0891610814927969,1.46603415410358,80.0652266118938,936,7.21888701518377
