"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,344,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,1.0937726154052e-06,0.0892997297009662,0.946853742015694,0.0874338609114618,0.0299353234983682,0.0892090408691255,2.41823889039651,80.0230817417069,344,1.73207093079885
50,208,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.000376955745309766,0.089579602425637,0.277440398534831,0.0873738190389552,0.042298067513071,0.0892124309109752,3.10966602224492,80.0201023915027,208,1.73207093079885
100,106,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0469473125801325,0.0900621358904743,0.586728998137636,0.0887248649085005,0.037004201368027,0.0889984246700427,4.37702060659927,80.2081006501518,106,1.73207093079885
200,54,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.139047201109656,0.0905069175903684,0.916392014941802,0.0885139956395186,0.0350388065725822,0.0889070167995308,6.14507526621276,80.2883474607027,54,1.73207093079885
30,354,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0877405880965575,0.0901238373702359,0.761058352292156,0.0880099747894971,0.0450463281728842,0.0890100351633499,2.39450962172212,80.1979055286241,352,1.73207093079885
50,216,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,1.56889476139676e-05,0.08807890257133,0.0288122412757223,0.0853641549996695,0.0267755882160507,0.0891957060410853,3.0526807776553,80.0348007055799,216,1.73207093079885
100,114,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.000570053378019252,0.0890487376029333,0.353294945839273,0.0863142852459074,0.02678489198682,0.0885286548523769,4.26555951947628,80.6201537758031,112,1.73207093079885
200,60,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00152822338463974,0.0899669655586479,0.596437548929862,0.0888572743281922,0.043999518983266,0.0883332668314613,5.90570776827122,80.7912603826614,60,1.73207093079885
30,368,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.223523950844949,0.086429706587242,0.523117240130846,0.0887264194279731,0.0100005382061051,0.0891411705552928,2.34161552021013,80.0827211531373,368,1.73207093079885
50,232,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0588664143396556,0.0896488277183429,0.132123730460972,0.0852327780121675,0.0415853464372314,0.0889398531383312,2.96250678914225,80.2595242039078,232,1.73207093079885
100,126,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.577969085370365,0.0868970116075984,0.272447517248299,0.0920131406698071,0.0211052557646663,0.0891234784654211,4.00337832070656,80.0982649188867,128,1.73207093079885
200,72,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0377379894114037,0.0883584669171101,0.526477416408395,0.0872127520267504,0.0323413117764587,0.0880886696980636,5.42112987300987,81.0052129442069,72,1.73207093079885
30,404,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,8.43970447012599e-06,0.0891652501358527,0.66802929567038,0.0864011257310843,0.0308961405019162,0.0891650906288186,2.23365332660984,80.0617038522765,404,1.73207093079885
50,270,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.001321266349527,0.0872367955420039,0.231891248069842,0.0886526903118496,0.0297496090303982,0.0890247270886821,2.74089866062745,80.1850038847127,268,1.73207093079885
100,168,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.31064505153786,0.0870596212305738,0.250823699586344,0.0827329207367952,0.0278422617910682,0.0891686872650321,3.46351263079131,80.0585434999265,168,1.73207093079885
200,118,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0346510107972581,0.0850485063598612,0.0202957361591411,0.0808424006298113,0.0283821666878775,0.0889551654465478,4.15253035227077,80.2460818566384,118,1.73207093079885
