"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000912119695346118,0.276125707773442,0.163823650076902,0.25337986553075,0.0830076561730602,0.265089061458126,0.765748596361472,80.7652153743153,44,0.342753454049428
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,2.95737864072525e-06,0.281206957613856,0.36606399927877,0.24616198505822,0.138909657560571,0.258461325610126,1.00977825035661,82.6859234576138,28,0.342753454049428
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0924662251576655,0.26193816458717,0.89904243797237,0.264081465025697,0.0981313525159383,0.259778267686629,1.41359992039562,82.3066835171331,14,0.342753454049428
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,4.31790548197359e-05,0.267455986364371,0.528897013631869,0.222474854068875,0.0378132222754906,0.243926999383354,2.12095484415463,86.7516397602985,8,0.342753454049428
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000137796294299,0.274078552200848,0.279585205982786,0.254943936338903,0.231521529198505,0.267422004573204,0.735907055990595,80.0831625317334,48,0.342753454049428
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0032846384694993,0.278536014728771,0.595711069304834,0.254918842520926,0.22758712051557,0.260067104988269,0.963528774691769,82.2233289584527,30,0.342753454049428
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000636345806917004,0.266194203321877,0.20385420490971,0.239429232355614,0.134125521060791,0.256202855136912,1.35946565715727,83.3329420656042,16,0.342753454049428
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0115210562698252,0.283834090400218,0.921463953548426,0.246823114002895,0.141015751342103,0.259577108296817,1.87291638519649,82.364698454724,8,0.342753454049428
30,52,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.403894154192101,0.292170049950375,0.833296875881394,0.262079282801621,0.260967592427284,0.26664625428356,0.696183163794665,80.3102296290235,56,0.342753454049428
50,34,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0788006177325109,0.280453924976036,0.571661586617478,0.26203216195665,0.227338594703666,0.264481472441486,0.875117152182321,80.9424194927146,36,0.342753454049428
100,20,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00802342305878778,0.273078371105694,0.251220659475867,0.251670521200124,0.146520705174022,0.255209908812258,1.22542320546084,83.6159442587245,20,0.342753454049428
200,10,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0233529376899168,0.28324542539538,0.260526543942781,0.253404834751626,0.0807757018620236,0.264539224399026,1.61293182412897,80.9255843592636,12,0.342753454049428
30,80,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.025448873621197,0.281226897116697,0.176543885294948,0.322427082645526,0.212280073927271,0.267096574911109,0.559389784867605,80.1784486155736,80,0.342753454049428
50,64,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0295779109244401,0.245648024930232,0.115582632614229,0.269311310384815,0.126902184193471,0.26612127064074,0.630009355865246,80.4637477219811,64,0.342753454049428
