"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,344,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,1.20956426706589e-05,0.0900163042601447,0.979904880913103,0.0877491567481832,0.0339696664632349,0.0892090408691255,2.41823889039651,80.0230817417069,344,1.70921886761983
50,208,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00302085368779442,0.0886531279183618,0.377279752320276,0.0867117420081823,0.032035903273583,0.0892124309109752,3.10966602224492,80.0201023915027,208,1.70921886761983
100,106,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00131535430129892,0.0893582738321754,0.776871649520482,0.0877590187203261,0.0369207423449726,0.0889984246700427,4.37702060659927,80.2081006501518,106,1.70921886761983
200,54,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0400135942993346,0.0890435581710611,0.770092256501424,0.0868556858735068,0.0253597897620125,0.0889070167995308,6.14507526621276,80.2883474607027,54,1.70921886761983
30,354,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00266231186948326,0.0885412369603322,0.162646354889559,0.0904524424898913,0.0258896024455327,0.0890100351633499,2.39450962172212,80.1979055286241,352,1.70921886761983
50,216,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00177143910427065,0.0893238469024687,0.558722619826929,0.0886924774977042,0.0294679268856893,0.0891957060410853,3.0526807776553,80.0348007055799,216,1.70921886761983
100,114,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00466491739897074,0.0895027555673559,0.292659917537551,0.0881986729891815,0.0436261337664831,0.0885286548523769,4.26555951947628,80.6201537758031,112,1.70921886761983
200,60,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00216335430774897,0.090674164665743,0.885996410811748,0.0889846798849213,0.0477985786013862,0.0883332668314613,5.90570776827122,80.7912603826614,60,1.70921886761983
30,368,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0684378789316519,0.0860923326509855,0.665259860547223,0.0855650568264141,0.00328504166457295,0.0891411705552928,2.34161552021013,80.0827211531373,368,1.70921886761983
50,232,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.000315047499406894,0.0854768128620624,0.528780979315821,0.0925074418866357,0.0124030488247602,0.0889398531383312,2.96250678914225,80.2595242039078,232,1.70921886761983
100,126,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0193273410613874,0.084990880834942,0.430177531290704,0.0888046104865144,0.0163924553953095,0.0891234784654211,4.00337832070656,80.0982649188867,128,1.70921886761983
200,72,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,3.80419658905548e-05,0.0895422409468337,0.333132667859808,0.0878062937167578,0.0399903905331897,0.0880886696980636,5.42112987300987,81.0052129442069,72,1.70921886761983
30,404,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,1.77526050284276e-05,0.0830831649088922,0.471199453637634,0.0879200332263104,0.0076921389693962,0.0891650906288186,2.23365332660984,80.0617038522765,404,1.70921886761983
50,270,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00762535776228808,0.0911068834145246,0.886830714903721,0.0831948277440841,0.0372930599056325,0.0890247270886821,2.74089866062745,80.1850038847127,268,1.70921886761983
100,168,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00866985171560107,0.0920340302465148,0.732406186710169,0.0924382025533225,0.0393810635318343,0.0891686872650321,3.46351263079131,80.0585434999265,168,1.70921886761983
200,118,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0177675072280276,0.0928207718123137,0.796457995764847,0.0891338548819096,0.0378382324197867,0.0889551654465478,4.15253035227077,80.2460818566384,118,1.70921886761983
30,344,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00152501414648882,0.0903397956642966,0.0988882948258627,0.0875469880538266,0.0323298534174611,0.0892090408691255,2.41823889039651,80.0230817417069,344,1.70921886761983
