"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0345108244334186,0.274382190892194,0.668375174962592,0.260720448081836,0.323244894256545,0.265089061458126,0.765748596361472,80.7652153743153,44,0.348005568981171
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0120443271917525,0.257159043907907,0.351261434318117,0.2472243602162,0.0897318587350033,0.258461325610126,1.00977825035661,82.6859234576138,28,0.348005568981171
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0214362692900713,0.259223965753402,0.395838055270379,0.255746344017321,0.149748588761862,0.259778267686629,1.41359992039562,82.3066835171331,14,0.348005568981171
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00208810371568638,0.262226642501041,0.487634627987421,0.225848708948671,0,0.243926999383354,2.12095484415463,86.7516397602985,8,0.348005568981171
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.290621329755029,0.267416373224052,0.607759421330909,0.257654267473811,0.229291274230534,0.267422004573204,0.735907055990595,80.0831625317334,48,0.348005568981171
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0361218264027927,0.264348786233617,0.715359069762035,0.245431006739207,0.130449954173668,0.260067104988269,0.963528774691769,82.2233289584527,30,0.348005568981171
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0326981342442996,0.25080577083094,0.195049698129871,0.249032994228756,0.073221250345505,0.256202855136912,1.35946565715727,83.3329420656042,16,0.348005568981171
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00823219757554178,0.283707227875515,0.313250715447337,0.231482466356812,0.0201026141211983,0.259577108296817,1.87291638519649,82.364698454724,8,0.348005568981171
30,52,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000646253275844413,0.266548554552277,0.913881065188413,0.265687883179165,0.0578791622951794,0.26664625428356,0.696183163794665,80.3102296290235,56,0.348005568981171
50,34,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00373545485142646,0.296051633194446,0.57642726519606,0.268553240460119,0.230085307428472,0.264481472441486,0.875117152182321,80.9424194927146,36,0.348005568981171
