"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,94,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0701764587559076,0.176976606011649,0.657400275150927,0.172707190220699,0.0948360436748257,0.177453998252132,1.1691242209562,80.4462884312705,94,0.737629075845083
50,58,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00642025574775005,0.176837612232444,0.691018561250992,0.171740414055545,0.113141709072879,0.175756017710144,1.51726611343209,81.1892475399781,56,0.737629075845083
100,30,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00271090512692376,0.17411586881068,0.0157259527649362,0.169824654036294,0.0907405521644414,0.17370908667365,2.15968524713256,82.0798953845266,28,0.737629075845083
200,16,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.043130244016948,0.166997319713964,0.763289708493998,0.170228060282581,0.151112121941652,0.168830369667638,3.1306536868812,84.172923957881,16,0.737629075845083
30,100,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,1.13886705593005e-06,0.180912307241774,0.203288374337266,0.170838250040661,0.193203793458547,0.178246756953875,1.12344777574139,80.0983527626751,102,0.737629075845083
50,62,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00142364277017533,0.187765596169091,0.00711704392053589,0.1787334592289,0.20244658940728,0.178007692847789,1.4306150031185,80.2033398962775,64,0.737629075845083
100,32,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.000510531646119806,0.186014830314239,0.237361456763546,0.181851224710551,0.201508336674321,0.178451711599885,1.98143457961329,80.0083034804333,32,0.737629075845083
200,18,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.152678094741383,0.17526126891716,0.692729147919068,0.167171140558759,0.231115622777756,0.170532382420668,2.89298506317711,83.4482804646416,16,0.737629075845083
30,114,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,2.84885066091646e-07,0.178139191513034,0.866289625032851,0.177400603299818,0.124439604762017,0.1783844860266,1.05058107746052,80.0378439930334,118,0.737629075845083
50,74,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0153096470051133,0.189908629512797,0.480037004086332,0.18799300643729,0.177344839453108,0.178171294235149,1.30708801762853,80.1314986185882,78,0.737629075845083
