"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,42,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000211588698786501,0.26745608316433,0.22976020270785,0.257903984882423,0.00866814337087733,0.266514008489188,0.775410066648644,80.3489131401461,42,0.240456334749858
50,26,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0030077248483613,0.259964924107219,0.934908970632832,0.248759922842783,2.13436734006797e-15,0.263164693049562,1.01077442213836,81.3257714863296,26,0.240456334749858
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0419992259194266,0.244975001357257,0.164019753406491,0.246044401953217,0.0185011263681927,0.255018834306504,1.46685650915311,83.6702939085692,12,0.240456334749858
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000903552227397117,0.235487222266828,0.807823303075612,0.232433166467725,0.0345153143143717,0.240200106080882,2.18728200244029,87.7470300318111,8,0.240456334749858
30,44,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00493948340508233,0.263650417740168,0.542958379409101,0.247259832470791,0.0291080644594947,0.26273281565364,0.779544989147623,81.4512846893436,44,0.240456334749858
50,26,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000239252816629589,0.265910896161783,0.755887970891287,0.245412478983075,0.0243822494268911,0.266869811508001,0.982902842337173,80.2448190789382,28,0.240456334749858
100,14,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000447498031224269,0.288453486086317,0.656787547356006,0.239092508053316,0.0654991599719163,0.26112896083179,1.39901401101651,81.9163716413083,14,0.240456334749858
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000600752395629865,0.285255594218537,0.616682108375794,0.222579894630158,0.031018467755731,0.249009631544221,2.03525522268827,85.3593147881832,8,0.240456334749858
30,44,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0068914355828795,0.297827392204958,0.924360369699471,0.27524085816158,0.122951358701468,0.266842123219207,0.755720232049616,80.2529215568412,44,0.240456334749858
50,28,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000193755311473109,0.259690042454858,0.871529584463751,0.238090426853589,0.0244562757843591,0.263588097036834,0.970880006227063,81.2026135612155,28,0.240456334749858
100,16,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0650122004986494,0.230757182273237,0.435666531203714,0.254056755619617,2.26757369614518e-17,0.255100190939913,1.3712435697522,83.6471570333348,16,0.240456334749858
200,8,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.046899300789475,0.28044261978942,0.716240951404551,0.237426438834922,0.00786620750971507,0.266831170739341,1.77246654127206,80.2561265117305,8,0.240456334749858
30,50,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00772603886285049,0.291201214841843,0.557842257488073,0.229757815831622,0.0744000941719571,0.263382877797695,0.727672702527984,81.2623198912575,48,0.240456334749858
50,34,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.229616572269004,0.268765532729054,0.316416249541004,0.216837199122128,0.046802723468676,0.259739380324519,0.907363079780368,82.3179011249282,32,0.240456334749858
