"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,94,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00496858055800745,0.1761450943748,0.879904935687724,0.171625458952723,0.156589060818786,0.177453998252132,1.1691242209562,80.4462884312705,94,0.792181265354156
50,58,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.590044722320303,0.176335684912664,0.99195702636365,0.172745427907239,0.0648855779069347,0.175756017710144,1.51726611343209,81.1892475399781,56,0.792181265354156
100,30,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0150858428939409,0.184788461122085,0.540256315102704,0.170148660598874,0.158130488809223,0.17370908667365,2.15968524713256,82.0798953845266,28,0.792181265354156
200,16,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00584176580772569,0.167675734773552,0.563590507511165,0.166603248317709,0.181774510584252,0.168830369667638,3.1306536868812,84.172923957881,16,0.792181265354156
30,100,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0131523707056752,0.187070191689099,0.862789479415555,0.174673462613002,0.246105421248991,0.178246756953875,1.12344777574139,80.0983527626751,102,0.792181265354156
50,62,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0111013138695312,0.182414417887741,0.936582617141515,0.171694685439737,0.186599953025567,0.178007692847789,1.4306150031185,80.2033398962775,64,0.792181265354156
100,32,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00144236122329041,0.183247029486514,0.334633358604882,0.177414513917451,0.183121631642637,0.178451711599885,1.98143457961329,80.0083034804333,32,0.792181265354156
200,18,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.649157486524694,0.177136847883092,0.7732834623804,0.172397237470273,0.214067697486948,0.170532382420668,2.89298506317711,83.4482804646416,16,0.792181265354156
30,114,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.050555815939812,0.176439594157167,0.292997844812296,0.174293708062158,0.125737273569749,0.1783844860266,1.05058107746052,80.0378439930334,118,0.792181265354156
50,74,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0475396100549524,0.176448357204784,0.961303226526388,0.175099128795436,0.124100154649381,0.178171294235149,1.30708801762853,80.1314986185882,78,0.792181265354156
