"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,42,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000702478139369735,0.262260025278184,0.552769267054832,0.250972450889547,0.0289753298836734,0.266514008489188,0.775410066648644,80.3489131401461,42,0.240557146072388
50,26,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.105888849843339,0.277930427044514,0.115796241103659,0.248667594848996,0.123856703216324,0.263164693049562,1.01077442213836,81.3257714863296,26,0.240557146072388
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000439215068614195,0.252288699700356,0.352735812521171,0.249732858066654,0.0148440477998197,0.255018834306504,1.46685650915311,83.6702939085692,12,0.240557146072388
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0104967503302779,0.23384329672,0.595998337539224,0.231213406579973,4e-14,0.240200106080882,2.18728200244029,87.7470300318111,8,0.240557146072388
30,44,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0023797430241942,0.262780568592639,0.495714328271179,0.253676273606724,4.54744901282904e-13,0.26273281565364,0.779544989147623,81.4512846893436,44,0.240557146072388
50,26,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00156930734312262,0.277697536407746,0.627488841211599,0.254573576648075,0.0451597741322384,0.266869811508001,0.982902842337173,80.2448190789382,28,0.240557146072388
100,14,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.00439436693732162,0.268555428593113,0.820251825700506,0.235320159751434,4e-14,0.26112896083179,1.39901401101651,81.9163716413083,14,0.240557146072388
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000623210236058171,0.261805836085965,0.356864848499136,0.239421765267409,0.0390056603247258,0.249009631544221,2.03525522268827,85.3593147881832,8,0.240557146072388
30,44,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.000141750281802345,0.268556944030174,0.963538382228528,0.242362891713085,1.47928994082764e-17,0.266842123219207,0.755720232049616,80.2529215568412,44,0.240557146072388
50,28,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.0332309912494591,0.01,0.0400965303819543,0.268171632787859,0.207935368174203,0.241068811875116,0.015518318395462,0.263588097036834,0.970880006227063,81.2026135612155,28,0.240557146072388
