"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,96,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00513895207287718,0.181778958715449,0.864474799200783,0.175170242592901,0.392250464219533,0.177620640215299,1.154712012963,80.3732017915391,96,1.15902755260468
50,58,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.059590007412637,0.181890188764443,0.979618487312481,0.175372855355251,0.23922815491473,0.177379482924933,1.48961966448325,80.4789605198296,58,1.15902755260468
100,30,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.0758996107678432,0.183596901361171,0.128157756377882,0.183956003599119,0.25160613798331,0.174766209437184,2.13363733317371,81.6206811817279,30,1.15902755260468
200,16,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00233564350569749,0.171554715707458,0.899212716442612,0.169675060186186,0.180821198568222,0.169437199525695,3.10826932063439,83.915323446301,16,1.15902755260468
30,106,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.000509523482144074,0.17907796941872,0.653047491825743,0.181389549232178,0.34453166449696,0.177789144497244,1.09681340522382,80.2992700072539,108,1.15902755260468
50,66,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00093137100363471,0.185175542372573,0.317406616323228,0.173192097429537,0.584716594829939,0.176549660818314,1.40958224201489,80.8424011485351,68,1.15902755260468
100,34,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.0386085612190464,0.182952541577651,0.386173410974875,0.175174683731792,0.274611963668267,0.175971153014629,1.97685012655408,81.0953035556395,34,1.15902755260468
200,18,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.00104324991764607,0.174273380472067,0.68032314056885,0.170166053775333,0.408166519568999,0.172255424378998,2.83539844218607,82.7083962056105,18,1.15902755260468
30,130,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.000215608560764948,0.18108711893126,0.883136451881237,0.179815275061587,0.368270849690902,0.177322397522296,0.995628448273412,80.5039863574411,136,1.15902755260468
50,84,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.36554090374405,0.1,0.447753289602525,0.186437019872282,0.859817274649733,0.184704958848364,0.327319121944032,0.176753395619461,1.24658239166191,80.7532415083864,88,1.15902755260468
