"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,344,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.000462693608929283,0.0900018080417755,0.980806392785616,0.088471635563425,0.0535671109048042,0.0892090408691255,2.41823889039651,80.0230817417069,344,1.69578783114751
50,208,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0262364993971779,0.0876628774387996,0.906309245979467,0.0883420346781588,0.000876296779254109,0.0892124309109752,3.10966602224492,80.0201023915027,208,1.69578783114751
100,106,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0123478125172334,0.0888369222273321,0.988472504394329,0.0872322937436907,0.031912743358592,0.0889984246700427,4.37702060659927,80.2081006501518,106,1.69578783114751
200,54,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.000441530763762926,0.0890359949064527,0.944354100382542,0.0880604184015885,0.0418708303742547,0.0889070167995308,6.14507526621276,80.2883474607027,54,1.69578783114751
30,354,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.114718355458489,0.0897341148630073,0.231527120782394,0.0871620685180035,0.040220291403197,0.0890100351633499,2.39450962172212,80.1979055286241,352,1.69578783114751
50,216,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00105110893683633,0.091214391282174,0.835910484220535,0.0898399952859274,0.0520841622480267,0.0891957060410853,3.0526807776553,80.0348007055799,216,1.69578783114751
100,114,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.284732758789775,0.090481769917346,0.63963810252658,0.0886474578333586,0.0331275215080797,0.0885286548523769,4.26555951947628,80.6201537758031,112,1.69578783114751
200,60,0.5,0.25,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,1.18772380917338e-05,0.0894505500263603,0.464746161156419,0.0853147550087643,0.0416799360558726,0.0883332668314613,5.90570776827122,80.7912603826614,60,1.69578783114751
30,368,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0005834357371451,0.0889018848952911,0.107215165602338,0.0869158610350334,0.0291820552670308,0.0891411705552928,2.34161552021013,80.0827211531373,368,1.69578783114751
50,232,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0265152465855436,0.0884876452998843,0.67732255528017,0.0894216895312705,0.0271289939719896,0.0889398531383312,2.96250678914225,80.2595242039078,232,1.69578783114751
100,126,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,9.02300043356883e-05,0.087184182922117,0.391803574936936,0.0903357055274382,0.0229619558325745,0.0891234784654211,4.00337832070656,80.0982649188867,128,1.69578783114751
200,72,0.5,0.5,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0010493324905886,0.0869244201751695,0.655977239175648,0.0889468119567661,0.0236612627938969,0.0880886696980636,5.42112987300987,81.0052129442069,72,1.69578783114751
30,404,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.000129977243221322,0.0915143779174543,0.228574956361692,0.0875484722563093,0.0431333650025398,0.0891650906288186,2.23365332660984,80.0617038522765,404,1.69578783114751
50,270,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0169740257117819,0.0907678614081624,0.0693983668432366,0.0816591797154276,0.0360402412955431,0.0890247270886821,2.74089866062745,80.1850038847127,268,1.69578783114751
100,168,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00259609956788701,0.0865183769485265,0.251779103601991,0.0977162404887687,0.0282495245808676,0.0891686872650321,3.46351263079131,80.0585434999265,168,1.69578783114751
200,118,0.5,1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.00218848556230376,0.0925468348478322,0.37097230801695,0.0985066446263521,0.0379088284866573,0.0889551654465478,4.15253035227077,80.2460818566384,118,1.69578783114751
30,344,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0121913658126301,0.0891241446346303,0.698454380810312,0.0879847332551875,0.0415671518385493,0.0892090408691255,2.41823889039651,80.0230817417069,344,1.69578783114751
50,208,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.0132010792503862,0.0882356052903426,0.908024227634522,0.0874352785649005,0.0165704541478281,0.0892124309109752,3.10966602224492,80.0201023915027,208,1.69578783114751
100,106,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,2.14185041233699e-06,0.0893042004566029,0.617093132512507,0.0887873022401188,0.0279500237856313,0.0889984246700427,4.37702060659927,80.2081006501518,106,1.69578783114751
200,54,0.5,0.1,0.9,0.1,-0.1,0.25,0.5,0.0332309912494591,0.01,0.043483970913731,0.0889610583715856,0.524481096005902,0.0896070675065661,0.0363371946827544,0.0889070167995308,6.14507526621276,80.2883474607027,54,1.69578783114751
