"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000155455557314516,0.265782396872353,0.54728847573126,0.254319249614643,0.181880782959233,0.265089061458126,0.765748596361472,80.7652153743153,44,0.344133706887563
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000141616871374093,0.269048617810724,0.792681879114404,0.244897180213292,0.10782943757017,0.258461325610126,1.00977825035661,82.6859234576138,28,0.344133706887563
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,9.75393717142427e-05,0.267609499047571,0.637295235882131,0.249551688826972,0.191350975768512,0.259778267686629,1.41359992039562,82.3066835171331,14,0.344133706887563
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00745207113985728,0.248592468369367,0.446458485957133,0.243829081580073,0.0781402657775317,0.243926999383354,2.12095484415463,86.7516397602985,8,0.344133706887563
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000196050511469867,0.272428158706164,0.342533106850157,0.251608084157789,0.197923790003643,0.267422004573204,0.735907055990595,80.0831625317334,48,0.344133706887563
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00574488800643727,0.27033589233728,0.749482360036728,0.250956082775476,0.259060616683906,0.260067104988269,0.963528774691769,82.2233289584527,30,0.344133706887563
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000184841132052125,0.264156019824322,0.709014938947122,0.245844915575914,0.0883305680371095,0.256202855136912,1.35946565715727,83.3329420656042,16,0.344133706887563
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,6.05071794265325e-05,0.270871810103752,0.354425681883085,0.275561782410413,0.170295747519194,0.259577108296817,1.87291638519649,82.364698454724,8,0.344133706887563
30,52,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0163080085560314,0.270413763867919,0.0905090475996344,0.276022412095433,0.129777169491108,0.26664625428356,0.696183163794665,80.3102296290235,56,0.344133706887563
50,34,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0070852730559359,0.255437588944143,0.827263438388995,0.269850284803692,0.0731166999825741,0.264481472441486,0.875117152182321,80.9424194927146,36,0.344133706887563
100,20,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,5.04634908062885e-06,0.264835973447556,0.40940444595845,0.265926346673653,0.127891156606157,0.255209908812258,1.22542320546084,83.6159442587245,20,0.344133706887563
200,10,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000154259929627427,0.335143304553243,0.320751068199074,0.292005322702197,0.227922646788317,0.264539224399026,1.61293182412897,80.9255843592636,12,0.344133706887563
30,80,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00493795296954149,0.251886146891924,0.388325486778236,0.23686738664241,0.122183282718921,0.267096574911109,0.559389784867605,80.1784486155736,80,0.344133706887563
50,64,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00230100936232797,0.27248116455536,0.803155589840004,0.227036523072045,0.179536955830135,0.26612127064074,0.630009355865246,80.4637477219811,64,0.344133706887563
100,52,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00755915479322721,0.233174218280766,0.344064332163643,0.25100576590211,0.11862392329921,0.264991459123568,0.704905238189037,80.7936940624608,52,0.344133706887563
200,46,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.161230977573399,0.246155992159373,0.107104464407617,0.252789233645927,0.147768400209541,0.264202653767569,0.753950608007078,81.0236721017028,44,0.344133706887563
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.124416884147667,0.267894930820588,0.364076840426333,0.25372790815529,0.0845144120342521,0.265089061458126,0.765748596361472,80.7652153743153,44,0.344133706887563
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000795098358252644,0.266727979244412,0.895870421341415,0.249268418094239,0.14786825025252,0.258461325610126,1.00977825035661,82.6859234576138,28,0.344133706887563
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00240335323647207,0.254969803554531,0.87932077287636,0.247741642427398,0.106875751582141,0.259778267686629,1.41359992039562,82.3066835171331,14,0.344133706887563
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0040030580942402,0.258236092168106,0.0384292243862711,0.232252692980203,0.0188142200006974,0.243926999383354,2.12095484415463,86.7516397602985,8,0.344133706887563
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000529611683259886,0.273741060034622,0.465093987676793,0.256618565942264,0.130748349417826,0.267422004573204,0.735907055990595,80.0831625317334,48,0.344133706887563
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,7.36962795455509e-05,0.268684501880885,0.892383916630973,0.259750513422947,0.125593426517817,0.260067104988269,0.963528774691769,82.2233289584527,30,0.344133706887563
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.206864213321095,0.264756676055557,0.365100902726344,0.257260611527603,0.144110483593823,0.256202855136912,1.35946565715727,83.3329420656042,16,0.344133706887563
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0205717103408827,0.293202652392309,0.16173292206901,0.241644438720558,0.25539679752698,0.259577108296817,1.87291638519649,82.364698454724,8,0.344133706887563
30,52,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00410053503289485,0.280636039477436,0.165617753703818,0.263283073789592,0.202857330200927,0.26664625428356,0.696183163794665,80.3102296290235,56,0.344133706887563
50,34,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00131653049186245,0.246816775787797,0.577185179453369,0.276594100877959,0.0418561811819341,0.264481472441486,0.875117152182321,80.9424194927146,36,0.344133706887563
100,20,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.17240251141805,0.236499635801429,0.361691418324513,0.261602167201075,0.0336606254239894,0.255209908812258,1.22542320546084,83.6159442587245,20,0.344133706887563
200,10,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0820410051199,0.293109837364842,0.658349720327665,0.305479562739566,0.187587280557339,0.264539224399026,1.61293182412897,80.9255843592636,12,0.344133706887563
30,80,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00220364282595622,0.296247996367213,0.813467722456248,0.224054648883637,0.239230235054264,0.267096574911109,0.559389784867605,80.1784486155736,80,0.344133706887563
50,64,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.611967850102343,0.226876125505248,0.754055190549403,0.217349760020796,0.0948789749719629,0.26612127064074,0.630009355865246,80.4637477219811,64,0.344133706887563
100,52,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000515192198600675,0.285082778670435,0.521256635366533,0.191553170934375,0.207869504928244,0.264991459123568,0.704905238189037,80.7936940624608,52,0.344133706887563
200,46,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.147141814648131,0.318956595350963,0.516258105307051,0.220256457642398,0.26187410175072,0.264202653767569,0.753950608007078,81.0236721017028,44,0.344133706887563
