"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,94,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0012602540964047,0.180504732117585,0.531587674634276,0.1708329637534,0.246510982909693,0.177453998252132,1.1691242209562,80.4462884312705,94,0.727078934510549
50,58,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.015493130754569,0.17851642409597,0.878199457390391,0.170683578610434,0.146520986659629,0.175756017710144,1.51726611343209,81.1892475399781,56,0.727078934510549
100,30,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0689049181040109,0.17134818877327,0.618263975314645,0.168561423541913,0.125023518095127,0.17370908667365,2.15968524713256,82.0798953845266,28,0.727078934510549
200,16,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0215220743998401,0.172078218053802,0.573330548864014,0.161942598919868,0.115224621713651,0.168830369667638,3.1306536868812,84.172923957881,16,0.727078934510549
30,100,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0843825536052724,0.181317092790009,0.420098566969958,0.175737928465116,0.230616091474102,0.178246756953875,1.12344777574139,80.0983527626751,102,0.727078934510549
50,62,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00010330106674741,0.190358688545586,0.183534526670057,0.176298930345636,0.257965789912473,0.178007692847789,1.4306150031185,80.2033398962775,64,0.727078934510549
100,32,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.636548330950262,0.182599693140148,0.779856929373438,0.173839500403629,0.108274446098548,0.178451711599885,1.98143457961329,80.0083034804333,32,0.727078934510549
200,18,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00132963672773484,0.175954861362313,0.820087795119169,0.164701476365548,0.265328502009808,0.170532382420668,2.89298506317711,83.4482804646416,16,0.727078934510549
30,114,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0602002723841966,0.178645586285205,0.680510354375294,0.178069274392277,0.12878960132917,0.1783844860266,1.05058107746052,80.0378439930334,118,0.727078934510549
50,74,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0349784224968824,0.18953172196582,0.743055781146854,0.177606482450452,0.232504651412161,0.178171294235149,1.30708801762853,80.1314986185882,78,0.727078934510549
100,42,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00439401785413519,0.180906609632433,0.164362844563811,0.166855670965811,0.131784613486026,0.175621919321374,1.78572294619492,81.2477748295062,44,0.727078934510549
200,22,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.150128418866196,0.182048193484876,0.940979970274621,0.171427124351562,0.190637299601579,0.178201316957875,2.3964203768233,80.1183122192917,24,0.727078934510549
30,176,0.5,1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,1.67755666198459e-05,0.168100550281157,0.730968622327677,0.183328247089614,0.129707157684349,0.177753479684078,0.851537163227796,80.3149204007547,176,0.727078934510549
50,140,0.5,1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0361577085417108,0.161412403092383,0.704960758284934,0.173934803403951,0.125653551660275,0.178179992054486,0.9501983553801,80.1276785003294,140,0.727078934510549
100,114,0.5,1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.0177426202908988,0.162139638455413,0.471748798789072,0.15608147806134,0.132928077449374,0.177891532717596,1.05641165260606,80.2543332215695,114,0.727078934510549
200,102,0.5,1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.00515241569069092,0.174847047791209,0.57903816360195,0.183837057936357,0.16712956325395,0.176818154282638,1.13042660718961,80.7248915228412,100,0.727078934510549
30,94,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.306533007226115,0.174418598822932,0.487140632689627,0.175762465754587,0.0878032272434191,0.177453998252132,1.1691242209562,80.4462884312705,94,0.727078934510549
50,58,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,2.16987324123367e-05,0.178218450070489,0.202617635505976,0.171589826796678,0.146939043080878,0.175756017710144,1.51726611343209,81.1892475399781,56,0.727078934510549
100,30,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.173150954405076,0.05,0.134513828545236,0.177146961872385,0.102572713069488,0.170061154489181,0.184108831862051,0.17370908667365,2.15968524713256,82.0798953845266,28,0.727078934510549
