"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,44,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0135018464481205,0.270999826817258,0.584391994214558,0.256231036793334,0.141008150837882,0.265089061458126,0.765748596361472,80.7652153743153,44,0.343124794960022
50,28,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00211454979020346,0.264068145389735,0.469236923425019,0.24667587378157,0.0973397034164862,0.258461325610126,1.00977825035661,82.6859234576138,28,0.343124794960022
100,14,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.144764008563916,0.26069210064953,0.955461485578308,0.253483604770588,0,0.259778267686629,1.41359992039562,82.3066835171331,14,0.343124794960022
200,8,0.5,0.1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,4.14601450681166e-05,0.254911240872348,0.571475362419663,0.240293191599762,0.045652470704775,0.243926999383354,2.12095484415463,86.7516397602985,8,0.343124794960022
30,46,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00442595470109195,0.277435026067851,0.516210018266761,0.256942590006161,0.12569236511996,0.267422004573204,0.735907055990595,80.0831625317334,48,0.343124794960022
50,30,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,1.58264406675967e-06,0.269040823916813,0.749216935816848,0.266821401500913,0.221873703639298,0.260067104988269,0.963528774691769,82.2233289584527,30,0.343124794960022
100,16,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.00339038138643246,0.259249039171306,0.563966617043861,0.25220344154462,0.136175733090295,0.256202855136912,1.35946565715727,83.3329420656042,16,0.343124794960022
200,8,0.5,0.25,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0249200972065877,0.266452901305401,0.263085796378206,0.267793567113424,0.0697393921019416,0.259577108296817,1.87291638519649,82.364698454724,8,0.343124794960022
30,52,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000246889353164991,0.263226815083096,0.336353146324533,0.23350590843777,0.113471308959642,0.26664625428356,0.696183163794665,80.3102296290235,56,0.343124794960022
50,34,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,6.7657321158692e-05,0.271361011219425,0.683813186868519,0.263099157869402,0.130546113384938,0.264481472441486,0.875117152182321,80.9424194927146,36,0.343124794960022
100,20,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0512429818712831,0.2791476807863,0.423049637245308,0.26337694335785,0.245006040855857,0.255209908812258,1.22542320546084,83.6159442587245,20,0.343124794960022
200,10,0.5,0.5,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0165868508296561,0.277200212998438,0.187499898795444,0.270706882668399,0.145487980751283,0.264539224399026,1.61293182412897,80.9255843592636,12,0.343124794960022
30,80,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000135663387209621,0.229979313431683,0.332608228942715,0.243044650851882,0.0798071803940217,0.267096574911109,0.559389784867605,80.1784486155736,80,0.343124794960022
50,64,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.0660985521273812,0.308371965733288,0.845328184257374,0.223207360782317,0.257513309838164,0.26612127064074,0.630009355865246,80.4637477219811,64,0.343124794960022
100,52,0.5,1,0.9,0.1,-0.1,0.75,0.5,0.173150954405076,0.05,0.000160484440198779,0.253802743552059,0.604325602884093,0.262455828507637,0.153375121729763,0.264991459123568,0.704905238189037,80.7936940624608,52,0.343124794960022
