"n","K","p_x","icc_x","beta_1","beta_2","beta_3","beta_4","bar_W","sigma_gamma_sq","icc_yx","p.val","sd.model","p.val.null","sd.model.null","sigma.gamma.sq.model","sd.ss","beta4.ss","power.ss","K_linear","time"
30,90,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.000229377745553724,0.180007974094323,0.438289648576758,0.169087530768012,0.0467744557979244,0.17770349074859,1.19146966585874,80.3368543794987,90,0.438992734750112
50,54,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,5.76570160383526e-05,0.183303762579658,0.126675981039263,0.174290498665221,0.0662723004437566,0.178314731008663,1.52765342207712,80.0684917359465,56,0.438992734750112
100,28,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.0600376226572746,0.172560032658894,0.713740614470836,0.167002211457862,2.54180388450272e-13,0.176222144713398,2.17218185712752,80.9856289026166,28,0.438992734750112
200,14,0.5,0.1,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.908261686109221,0.179284224070381,0.320302197255821,0.166596886463032,0.0136976653444491,0.177575764870579,3.02527429220825,80.3928862103231,14,0.438992734750112
30,92,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.013140853869114,0.179229010055582,0.115669606689915,0.178210207389041,0.0667838484118867,0.177607452486694,1.17972254488864,80.3789867547304,92,0.438992734750112
50,56,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.017803105269364,0.175608519105249,0.527500251312998,0.173050699222369,0.0174045235076957,0.177964927151815,1.50602890358725,80.2221151785799,56,0.438992734750112
100,30,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.00212109549356816,0.182328839088784,0.28887191809207,0.172212258883721,0.0579676125758107,0.174949243914494,2.12917518293386,81.5410025397348,30,0.438992734750112
200,16,0.5,0.25,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.000336769715578318,0.167723469634704,0.33200858176224,0.156974723081325,0.0182563638950748,0.173057109632323,2.97959529286546,82.3622314605649,16,0.438992734750112
30,96,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,0.0736253637867625,0.180331346141845,0.124808984867752,0.164792701035478,0.0423998682124361,0.17703037181531,1.16242511112223,80.6319543299937,96,0.438992734750112
50,60,0.5,0.5,0.9,0.1,-0.1,0.5,0.5,0.0332309912494591,0.01,6.72656259384901e-05,0.188274241886546,0.907237405473925,0.164085962627893,0.0470871713782528,0.176904081476202,1.47246449515442,80.6872671312789,60,0.438992734750112
